Date,COR
2022-07-01,138.60183715820312
2022-07-05,136.2489013671875
2022-07-06,135.40646362304688
2022-07-07,136.3263702392578
2022-07-08,138.03054809570312
2022-07-11,136.8395233154297
2022-07-12,136.89761352539062
2022-07-13,134.69960021972656
2022-07-14,135.10630798339844
2022-07-15,137.71096801757812
2022-07-18,135.94871520996094
2022-07-19,138.5533905029297
2022-07-20,137.00413513183594
2022-07-21,137.63352966308594
2022-07-22,137.9821319580078
2022-07-25,139.57977294921875
2022-07-26,140.59654235839844
2022-07-27,140.47064208984375
2022-07-28,140.9547882080078
2022-07-29,141.30337524414062
2022-08-01,141.30337524414062
2022-08-02,138.2823028564453
2022-08-03,134.5930938720703
2022-08-04,134.8545379638672
2022-08-05,136.8298797607422
2022-08-08,136.16171264648438
2022-08-09,140.13174438476562
2022-08-10,140.9644775390625
2022-08-11,143.52078247070312
2022-08-12,146.1821746826172
2022-08-15,146.49298095703125
2022-08-16,148.2802276611328
2022-08-17,145.24000549316406
2022-08-18,145.60910034179688
2022-08-19,147.66827392578125
2022-08-22,144.7154998779297
2022-08-23,143.7733154296875
2022-08-24,143.9772491455078
2022-08-25,146.10447692871094
2022-08-26,141.9957733154297
2022-08-29,143.25856018066406
2022-08-30,141.25758361816406
2022-08-31,142.35520935058594
2022-09-01,143.37509155273438
2022-09-02,143.47222900390625
2022-09-06,141.83070373535156
2022-09-07,143.5984649658203
2022-09-08,143.30706787109375
2022-09-09,143.04483032226562
2022-09-12,143.47222900390625
2022-09-13,136.93531799316406
2022-09-14,136.0902557373047
2022-09-15,135.7988739013672
2022-09-16,136.51763916015625
2022-09-19,136.34278869628906
2022-09-20,134.91500854492188
2022-09-21,135.128662109375
2022-09-22,135.99313354492188
2022-09-23,133.26373291015625
2022-09-26,132.43814086914062
2022-09-27,131.5542449951172
2022-09-28,134.43902587890625
2022-09-29,132.16616821289062
2022-09-30,131.44737243652344
2022-10-03,135.313232421875
2022-10-04,138.6350860595703
2022-10-05,138.36309814453125
2022-10-06,135.89602661132812
2022-10-07,133.40945434570312
2022-10-10,133.67166137695312
2022-10-11,137.6443634033203
2022-10-12,134.95384216308594
2022-10-13,137.97459411621094
2022-10-14,136.56617736816406
2022-10-17,138.2951202392578
2022-10-18,139.8589324951172
2022-10-19,138.88763427734375
2022-10-20,138.67393493652344
2022-10-21,143.49163818359375
2022-10-24,145.7936553955078
2022-10-25,148.3870391845703
2022-10-26,150.251953125
2022-10-27,151.42723083496094
2022-10-28,154.73939514160156
2022-10-31,152.7093963623047
2022-11-01,151.835205078125
2022-11-02,150.36851501464844
2022-11-03,153.31155395507812
2022-11-04,157.00253295898438
2022-11-07,157.3619384765625
2022-11-08,155.07937622070312
2022-11-09,153.6515655517578
2022-11-10,151.0160675048828
2022-11-11,149.07720947265625
2022-11-14,150.7530059814453
2022-11-15,148.8531494140625
2022-11-16,151.7955322265625
2022-11-17,154.83531188964844
2022-11-18,157.83615112304688
2022-11-21,156.1798553466797
2022-11-22,160.4765167236328
2022-11-23,161.27542114257812
2022-11-25,163.3896484375
2022-11-28,162.8732452392578
2022-11-29,163.58448791503906
2022-11-30,166.30279541015625
2022-12-01,167.2186279296875
2022-12-02,169.5179901123047
2022-12-05,166.8776397705078
2022-12-06,164.968017578125
2022-12-07,165.91307067871094
2022-12-08,166.0787353515625
2022-12-09,161.08053588867188
2022-12-12,162.90249633789062
2022-12-13,160.78826904296875
2022-12-14,161.02212524414062
2022-12-15,161.34361267089844
2022-12-16,162.50302124023438
2022-12-19,162.92198181152344
2022-12-20,163.07789611816406
2022-12-21,164.968017578125
2022-12-22,164.91929626464844
2022-12-23,165.64027404785156
2022-12-27,164.65623474121094
2022-12-28,163.05838012695312
2022-12-29,161.7820587158203
2022-12-30,161.4508056640625
2023-01-03,160.06727600097656
2023-01-04,158.68377685546875
2023-01-05,158.888427734375
2023-01-06,161.4508056640625
2023-01-09,160.72982788085938
2023-01-10,162.96095275878906
2023-01-11,161.13897705078125
2023-01-12,160.66160583496094
2023-01-13,160.05755615234375
2023-01-17,159.94064331054688
2023-01-18,158.76171875
2023-01-19,158.7519989013672
2023-01-20,158.040771484375
2023-01-23,157.5633544921875
2023-01-24,157.2808074951172
2023-01-25,159.2586212158203
2023-01-26,160.67138671875
2023-01-27,159.94064331054688
2023-01-30,161.0610809326172
2023-01-31,164.61727905273438
2023-02-01,156.91058349609375
2023-02-02,154.3968505859375
2023-02-03,152.7015838623047
2023-02-06,150.51918029785156
2023-02-07,152.7600555419922
2023-02-08,153.7928009033203
2023-02-09,151.50103759765625
2023-02-10,155.42002868652344
2023-02-13,155.0095672607422
2023-02-14,153.78793334960938
2023-02-15,155.20501708984375
2023-02-16,156.82733154296875
2023-02-17,157.82415771484375
2023-02-21,157.1889190673828
2023-02-22,156.49505615234375
2023-02-23,155.8793487548828
2023-02-24,154.97047424316406
2023-02-27,153.0745086669922
2023-02-28,152.02880859375
2023-03-01,152.9572296142578
2023-03-02,151.38375854492188
2023-03-03,152.60540771484375
2023-03-06,152.9083709716797
2023-03-07,149.73216247558594
2023-03-08,148.4127960205078
2023-03-09,146.59498596191406
2023-03-10,146.20407104492188
2023-03-13,145.0020294189453
2023-03-14,145.90113830566406
2023-03-15,146.21388244628906
2023-03-16,148.5984649658203
2023-03-17,148.5691680908203
2023-03-20,150.36740112304688
2023-03-21,152.4978790283203
2023-03-22,149.9569091796875
2023-03-23,147.50389099121094
2023-03-24,152.85948181152344
2023-03-27,153.1331329345703
2023-03-28,154.4134063720703
2023-03-29,155.3613739013672
2023-03-30,155.7229766845703
2023-03-31,156.4755096435547
2023-04-03,158.5962677001953
2023-04-04,159.27056884765625
2023-04-05,163.56092834472656
2023-04-06,162.5738525390625
2023-04-10,162.60317993164062
2023-04-11,162.76931762695312
2023-04-12,161.6649627685547
2023-04-13,163.58050537109375
2023-04-14,163.33615112304688
2023-04-17,163.58050537109375
2023-04-18,163.60980224609375
2023-04-19,160.74630737304688
2023-04-20,162.19273376464844
2023-04-21,162.9452362060547
2023-04-24,163.9029998779297
2023-04-25,164.27430725097656
2023-04-26,161.73338317871094
2023-04-27,163.60980224609375
2023-04-28,163.06251525878906
2023-05-01,163.0038604736328
2023-05-02,165.320068359375
2023-05-03,163.10159301757812
2023-05-04,162.8083953857422
2023-05-05,164.17662048339844
2023-05-08,164.39166259765625
2023-05-09,164.4307403564453
2023-05-10,165.65237426757812
2023-05-11,168.02911376953125
2023-05-12,167.5880889892578
2023-05-15,169.8913116455078
2023-05-16,171.12625122070312
2023-05-17,171.31246948242188
2023-05-18,171.34188842773438
2023-05-19,169.9403076171875
2023-05-22,168.82301330566406
2023-05-23,167.85267639160156
2023-05-24,167.65667724609375
2023-05-25,166.78439331054688
2023-05-26,165.05941772460938
2023-05-30,162.70713806152344
2023-05-31,166.7647705078125
2023-06-01,169.15623474121094
2023-06-02,171.04782104492188
2023-06-05,171.21446228027344
2023-06-06,170.90081787109375
2023-06-07,170.1265411376953
2023-06-08,172.939453125
2023-06-09,174.67422485351562
2023-06-12,175.75233459472656
2023-06-13,176.21298217773438
2023-06-14,175.4877166748047
2023-06-15,178.27122497558594
2023-06-16,179.36892700195312
2023-06-20,180.81947326660156
2023-06-21,182.13282775878906
2023-06-22,184.13223266601562
2023-06-23,183.93621826171875
2023-06-26,184.02442932128906
2023-06-27,185.0241241455078
2023-06-28,185.9454345703125
2023-06-29,186.7294921875
2023-06-30,188.60150146484375
2023-07-03,187.1215362548828
2023-07-05,186.85690307617188
2023-07-06,188.3662872314453
2023-07-07,187.06275939941406
2023-07-10,188.99354553222656
2023-07-11,189.3757781982422
2023-07-12,187.00393676757812
2023-07-13,187.4744110107422
2023-07-14,187.6116180419922
2023-07-17,188.31729125976562
2023-07-18,188.56228637695312
2023-07-19,188.12127685546875
2023-07-20,189.56201171875
2023-07-21,188.75831604003906
2023-07-24,187.64102172851562
2023-07-25,188.072265625
2023-07-26,183.97543334960938
2023-07-27,183.60296630859375
2023-07-28,182.84828186035156
2023-07-31,183.1815185546875
2023-08-01,185.33775329589844
