Date,SWK
2014-10-21,65.5019302368164
2014-10-22,66.50627899169922
2014-10-23,67.7008056640625
2014-10-24,68.56816864013672
2014-10-27,68.13448333740234
2014-10-28,69.51924896240234
2014-10-29,69.59532928466797
2014-10-30,70.05184936523438
2014-10-31,71.24639129638672
2014-11-03,71.22354888916016
2014-11-04,70.8735580444336
2014-11-05,70.96487426757812
2014-11-06,71.82463073730469
2014-11-07,72.28874969482422
2014-11-10,72.9507064819336
2014-11-11,72.91264343261719
2014-11-12,73.20178985595703
2014-11-13,72.93550109863281
2014-11-14,72.79090881347656
2014-11-17,72.41809844970703
2014-11-18,72.3724594116211
2014-11-19,72.18986511230469
2014-11-20,72.43328857421875
2014-11-21,72.51702117919922
2014-11-24,72.4789810180664
2014-11-25,72.51702117919922
2014-11-26,72.10614776611328
2014-11-28,71.8550796508789
2014-12-01,71.17790222167969
2014-12-02,71.8855209350586
2014-12-03,72.95658111572266
2014-12-04,72.55876159667969
2014-12-05,73.14785766601562
2014-12-08,72.91832733154297
2014-12-09,73.10961151123047
2014-12-10,72.26036834716797
2014-12-11,72.62760925292969
2014-12-12,71.68659973144531
2014-12-15,71.08218383789062
2014-12-16,71.59475708007812
2014-12-17,72.21446228027344
2014-12-18,73.7599105834961
2014-12-19,74.13480377197266
2014-12-22,74.26483917236328
2014-12-23,74.45614624023438
2014-12-24,74.48674774169922
2014-12-26,74.24957275390625
2014-12-29,74.00472259521484
2014-12-30,73.99708557128906
2014-12-31,73.50745391845703
2015-01-02,73.4615249633789
2015-01-05,71.8931655883789
2015-01-06,71.17400360107422
2015-01-07,72.39810180664062
2015-01-08,73.77519989013672
2015-01-09,72.38278198242188
2015-01-12,71.92376708984375
2015-01-13,71.5106201171875
2015-01-14,71.6024398803711
2015-01-15,70.17939758300781
2015-01-16,70.25590515136719
2015-01-20,70.2406234741211
2015-01-21,70.72258758544922
2015-01-22,71.816650390625
2015-01-23,71.44941711425781
2015-01-26,71.51828002929688
2015-01-27,69.85042572021484
2015-01-28,69.24604034423828
2015-01-29,73.11727142333984
2015-01-30,71.64834594726562
2015-02-02,73.09429931640625
2015-02-03,73.8134536743164
2015-02-04,73.20142364501953
2015-02-05,73.56866455078125
2015-02-06,73.6910629272461
2015-02-09,72.98719024658203
2015-02-10,74.06592559814453
2015-02-11,73.87466430664062
2015-02-12,74.42552947998047
2015-02-13,75.12935638427734
2015-02-17,75.22118377685547
2015-02-18,75.39715576171875
2015-02-19,75.19058227539062
2015-02-20,75.69552612304688
2015-02-23,75.5042724609375
2015-02-24,76.63653564453125
2015-02-25,75.84088134765625
2015-02-26,75.46602630615234
2015-02-27,75.23648071289062
2015-03-02,76.08251953125
2015-03-03,75.66720581054688
2015-03-04,74.8519515991211
2015-03-05,75.0826644897461
2015-03-06,73.59056091308594
2015-03-09,74.79039764404297
2015-03-10,73.85204315185547
2015-03-11,73.18291473388672
2015-03-12,74.19815063476562
2015-03-13,73.97511291503906
2015-03-16,73.08290100097656
2015-03-17,72.6598892211914
2015-03-18,74.33660125732422
2015-03-19,73.73666381835938
2015-03-20,74.08279418945312
2015-03-23,73.82897186279297
2015-03-24,73.8443832397461
2015-03-25,73.0598373413086
2015-03-26,72.95985412597656
2015-03-27,73.38287353515625
2015-03-30,73.99818420410156
2015-03-31,73.34439849853516
2015-04-01,73.48286437988281
2015-04-02,73.53671264648438
2015-04-06,74.3288803100586
2015-04-07,73.95974731445312
2015-04-08,74.39812469482422
2015-04-09,74.1365966796875
2015-04-10,74.2212142944336
2015-04-13,73.79821014404297
2015-04-14,73.78282165527344
2015-04-15,74.5981216430664
2015-04-16,74.73653411865234
2015-04-17,74.02893829345703
2015-04-20,74.88270568847656
2015-04-21,74.66732025146484
2015-04-22,75.45954895019531
2015-04-23,76.73628234863281
2015-04-24,76.7516860961914
2015-04-27,76.69014739990234
2015-04-28,76.70551300048828
2015-04-29,76.63631439208984
2015-04-30,75.91332244873047
2015-05-01,76.37481689453125
2015-05-04,77.33622741699219
2015-05-05,77.48236083984375
2015-05-06,78.42069244384766
2015-05-07,78.73603820800781
2015-05-08,79.47439575195312
2015-05-11,79.58976745605469
2015-05-12,79.55130767822266
2015-05-13,79.70514678955078
2015-05-14,80.02046966552734
2015-05-15,80.0281753540039
2015-05-18,79.42056274414062
2015-05-19,79.72822570800781
2015-05-20,79.75129699707031
2015-05-21,79.89743041992188
2015-05-22,79.68207550048828
2015-05-26,78.76680755615234
2015-05-27,79.56669616699219
2015-05-28,79.48206329345703
2015-05-29,78.78988647460938
2015-06-01,79.49337768554688
2015-06-02,79.93400573730469
2015-06-03,80.29734802246094
