Date,GPN
2018-03-08,109.33119201660156
2018-03-09,111.89907836914062
2018-03-12,112.48139190673828
2018-03-13,111.92772674560547
2018-03-14,112.52912902832031
2018-03-15,112.8537368774414
2018-03-16,112.66278839111328
2018-03-19,111.26895141601562
2018-03-20,112.3668212890625
2018-03-21,111.24984741210938
2018-03-22,108.36669921875
2018-03-23,106.14228057861328
2018-03-26,109.22589874267578
2018-03-27,106.08500671386719
2018-03-28,105.09211730957031
2018-03-29,106.46684265136719
2018-04-02,104.24242401123047
2018-04-03,104.68160247802734
2018-04-04,105.41669464111328
2018-04-05,106.32365417480469
2018-04-06,103.84148406982422
2018-04-09,103.56462860107422
2018-04-10,105.67447662353516
2018-04-11,103.77465057373047
2018-04-12,104.59567260742188
2018-04-13,104.94889068603516
2018-04-16,105.435791015625
2018-04-17,106.83917999267578
2018-04-18,107.45975494384766
2018-04-19,107.24971008300781
2018-04-20,106.23773956298828
2018-04-23,105.25440979003906
2018-04-24,104.68160247802734
2018-04-25,104.56703186035156
2018-04-26,107.07786560058594
2018-04-27,106.06588745117188
2018-04-30,107.92755889892578
2018-05-01,108.19485473632812
2018-05-02,107.46928405761719
2018-05-03,108.21392059326172
2018-05-04,107.7365951538086
2018-05-07,108.50032806396484
2018-05-08,108.79627990722656
2018-05-09,109.40730285644531
2018-05-10,110.74383544921875
2018-05-11,110.86796569824219
2018-05-14,109.6937026977539
2018-05-15,109.31182861328125
2018-05-16,109.95146179199219
2018-05-17,108.68172454833984
2018-05-18,108.6053695678711
2018-05-21,108.52896881103516
2018-05-22,106.84872436523438
2018-05-23,106.97283172607422
2018-05-24,107.7652359008789
2018-05-25,106.64823913574219
2018-05-29,104.38562774658203
2018-05-30,106.46684265136719
2018-05-31,106.12317657470703
2018-06-01,108.26166534423828
2018-06-04,110.14241027832031
2018-06-05,109.85599517822266
2018-06-06,112.62460327148438
2018-06-07,111.66992950439453
2018-06-08,111.77493286132812
2018-06-11,111.53624725341797
2018-06-12,113.09239959716797
2018-06-13,113.11151123046875
2018-06-14,112.42406463623047
2018-06-15,112.18535614013672
2018-06-18,111.85120391845703
2018-06-19,110.9250717163086
2018-06-20,111.61248779296875
2018-06-21,109.51200866699219
2018-06-22,109.22555541992188
2018-06-25,105.81707000732422
2018-06-26,105.52107238769531
2018-06-27,103.85978698730469
2018-06-28,105.0150375366211
2018-06-29,106.44719696044922
2018-07-02,107.32559204101562
2018-07-03,106.07484436035156
2018-07-05,107.02005767822266
2018-07-06,107.65020751953125
2018-07-09,107.86980438232422
2018-07-10,108.4617691040039
2018-07-11,111.14466094970703
2018-07-12,112.35722351074219
2018-07-13,112.6150131225586
2018-07-16,111.70796966552734
2018-07-17,112.6054458618164
2018-07-18,112.94918823242188
2018-07-19,111.78437042236328
2018-07-20,111.82254028320312
2018-07-23,112.48133087158203
2018-07-24,110.18989562988281
2018-07-25,112.50043487548828
2018-07-26,112.35722351074219
2018-07-27,110.03713989257812
2018-07-30,107.18236541748047
2018-07-31,107.47835540771484
2018-08-01,106.83866119384766
2018-08-02,113.78938293457031
2018-08-03,113.39794921875
2018-08-06,113.08283996582031
2018-08-07,112.72002410888672
2018-08-08,110.91551208496094
2018-08-09,111.33562469482422
2018-08-10,110.88689422607422
2018-08-13,111.65071868896484
2018-08-14,112.99691772460938
2018-08-15,111.63160705566406
2018-08-16,112.68184661865234
2018-08-17,113.30242919921875
2018-08-20,113.89440155029297
2018-08-21,113.64617156982422
2018-08-22,114.89691162109375
2018-08-23,114.93511199951172
2018-08-24,116.62503814697266
2018-08-27,117.65618896484375
2018-08-28,118.74462890625
2018-08-29,119.35566711425781
2018-08-30,118.07626342773438
2018-08-31,118.94514465332031
2018-09-04,119.83305358886719
2018-09-05,118.09540557861328
2018-09-06,118.6587142944336
2018-09-07,118.13359069824219
2018-09-10,119.89991760253906
2018-09-11,121.07426452636719
2018-09-12,122.16272735595703
2018-09-13,122.53507232666016
2018-09-14,122.7833251953125
2018-09-17,121.23651123046875
2018-09-18,122.74515533447266
2018-09-19,121.09329223632812
2018-09-20,121.40837097167969
2018-09-21,121.44657897949219
2018-09-24,121.54206848144531
2018-09-25,122.08631896972656
2018-09-26,121.37018585205078
2018-09-27,120.98824310302734
2018-09-28,121.6470947265625
2018-10-01,120.80680084228516
2018-10-02,120.03338623046875
2018-10-03,119.82334899902344
2018-10-04,116.57684326171875
2018-10-05,116.29996490478516
2018-10-08,112.53787994384766
2018-10-09,112.31824493408203
2018-10-10,108.00236511230469
2018-10-11,107.6872787475586
2018-10-12,112.06047058105469
2018-10-15,110.23670959472656
2018-10-16,114.4761962890625
2018-10-17,114.4761962890625
2018-10-18,112.6142578125
2018-10-19,111.2392807006836
2018-10-22,111.55437469482422
2018-10-23,109.74974060058594
2018-10-24,105.40520477294922
2018-10-25,108.9858627319336
2018-10-26,106.98068237304688
2018-10-29,103.92517852783203
2018-10-30,105.66300201416016
2018-10-31,109.07180786132812
2018-11-01,109.58740234375
2018-11-02,109.39643859863281
2018-11-05,106.5510025024414
2018-11-06,107.06664276123047
2018-11-07,109.84522247314453
2018-11-08,108.57526397705078
2018-11-09,107.10482025146484
2018-11-12,104.32622528076172
2018-11-13,103.65782928466797
2018-11-14,102.4547119140625
2018-11-15,104.47898864746094
2018-11-16,104.73680877685547
2018-11-19,99.66655731201172
2018-11-20,98.48258972167969
2018-11-21,99.17959594726562
2018-11-23,98.4730224609375
2018-11-26,101.6240463256836
2018-11-27,101.26116180419922
2018-11-28,106.04492950439453
2018-11-29,105.74894714355469
2018-11-30,106.76104736328125
2018-12-03,107.72547149658203
2018-12-04,102.15870666503906
2018-12-06,101.51899719238281
2018-12-07,99.1509780883789
2018-12-10,99.10321807861328
2018-12-11,98.3488998413086
2018-12-12,99.64749145507812
2018-12-13,99.0936279296875
2018-12-14,97.02140808105469
2018-12-17,95.14020538330078
2018-12-18,96.5821533203125
2018-12-19,96.77313232421875
2018-12-20,94.40491485595703
2018-12-21,91.93161010742188
2018-12-24,91.07215881347656
2018-12-26,96.86864471435547
2018-12-27,98.10047149658203
2018-12-28,97.91905212402344
2018-12-31,98.48247528076172
2019-01-02,97.43203735351562
2019-01-03,94.27120971679688
2019-01-04,98.1196060180664
2019-01-07,100.1727066040039
2019-01-08,102.81787109375
2019-01-09,104.32669830322266
2019-01-10,105.28160858154297
2019-01-11,105.79728698730469
2019-01-14,105.08106994628906
2019-01-15,106.96228790283203
2019-01-16,107.82173919677734
2019-01-17,108.31831359863281
2019-01-18,109.42603302001953
2019-01-22,107.61164093017578
2019-01-23,106.26517486572266
2019-01-24,107.17237091064453
2019-01-25,108.12730407714844
2019-01-28,106.6185073852539
2019-01-29,105.71131134033203
2019-01-30,108.55704498291016
2019-01-31,107.22013092041016
2019-02-01,108.6334457397461
2019-02-04,109.93214416503906
2019-02-05,110.1040267944336
2019-02-06,109.16819763183594
2019-02-07,107.90768432617188
2019-02-08,109.7220458984375
2019-02-11,110.79158020019531
2019-02-12,112.12846374511719
2019-02-13,117.21829223632812
2019-02-14,116.07237243652344
2019-02-15,117.74351501464844
2019-02-19,118.7652816772461
2019-02-20,120.26455688476562
2019-02-21,120.91390228271484
2019-02-22,121.97388458251953
2019-02-25,122.44181060791016
2019-02-26,122.61366271972656
2019-02-27,123.45401000976562
2019-02-28,124.50447082519531
2019-03-01,125.56442260742188
2019-03-04,124.6572494506836
2019-03-05,124.08426666259766
2019-03-06,123.71185302734375
2019-03-07,124.01742553710938
2019-03-08,124.44715881347656
2019-03-11,125.94638061523438
2019-03-12,125.94638061523438
2019-03-13,127.00637817382812
2019-03-14,126.39519500732422
2019-03-15,128.0855255126953
2019-03-18,128.00909423828125
2019-03-19,128.30514526367188
2019-03-20,127.35971069335938
2019-03-21,130.0242156982422
2019-03-22,127.97093200683594
2019-03-25,126.92039489746094
2019-03-26,128.62991333007812
2019-03-27,127.96138763427734
2019-03-28,129.06915283203125
2019-03-29,130.37754821777344
2019-04-01,132.42129516601562
2019-04-02,132.55496215820312
2019-04-03,131.59996032714844
2019-04-04,129.5849151611328
2019-04-05,130.7404327392578
2019-04-08,130.4825897216797
2019-04-09,130.53036499023438
