Date,SNA
2017-12-06,138.52220153808594
2017-12-07,140.41986083984375
2017-12-08,141.45498657226562
2017-12-11,140.74850463867188
2017-12-12,140.29666137695312
2017-12-13,139.8859100341797
2017-12-14,135.9591522216797
2017-12-15,138.1771697998047
2017-12-18,141.8082275390625
2017-12-19,141.5863800048828
2017-12-20,143.71412658691406
2017-12-21,144.21524047851562
2017-12-22,143.51698303222656
2017-12-26,143.61553955078125
2017-12-27,144.10018920898438
2017-12-28,144.48626708984375
2017-12-29,143.18833923339844
2018-01-02,145.3160400390625
2018-01-03,143.91954040527344
2018-01-04,144.72459411621094
2018-01-05,146.5976104736328
2018-01-08,149.0785369873047
2018-01-09,146.85226440429688
2018-01-10,148.19131469726562
2018-01-11,150.9597930908203
2018-01-12,150.8201446533203
2018-01-16,148.4213409423828
2018-01-17,148.8321075439453
2018-01-18,147.6737518310547
2018-01-19,150.16293334960938
2018-01-22,150.08079528808594
2018-01-23,150.499755859375
2018-01-24,150.14651489257812
2018-01-25,148.7171173095703
2018-01-26,149.7193145751953
2018-01-29,146.1539764404297
2018-01-30,142.03001403808594
2018-01-31,140.7320556640625
2018-02-01,139.5572967529297
2018-02-02,137.9224853515625
2018-02-05,134.96507263183594
2018-02-06,137.24887084960938
2018-02-07,136.8874053955078
2018-02-08,128.74632263183594
2018-02-09,130.46322631835938
2018-02-12,130.8246612548828
2018-02-13,129.50210571289062
2018-02-14,130.64398193359375
2018-02-15,132.41021728515625
2018-02-16,132.1637725830078
2018-02-20,132.2130889892578
2018-02-21,129.863525390625
2018-02-22,131.26828002929688
2018-02-23,131.62156677246094
2018-02-26,131.572265625
2018-02-27,130.01962280273438
2018-02-28,130.80003356933594
2018-03-01,126.52259826660156
2018-03-02,126.87767791748047
2018-03-05,128.85951232910156
2018-03-06,131.24595642089844
2018-03-07,131.25421142578125
2018-03-08,127.80256652832031
2018-03-09,126.65475463867188
2018-03-12,125.07754516601562
2018-03-13,125.46564483642578
2018-03-14,125.68860626220703
2018-03-15,125.63081359863281
2018-03-16,126.25839233398438
2018-03-19,123.39300537109375
2018-03-20,124.51602935791016
2018-03-21,125.26747131347656
2018-03-22,122.5507583618164
2018-03-23,120.77537536621094
2018-03-26,122.91405487060547
2018-03-27,120.87443542480469
2018-03-28,121.5680923461914
2018-03-29,121.83232879638672
2018-04-02,120.17253112792969
2018-04-03,122.22040557861328
2018-04-04,124.32609558105469
2018-04-05,123.54165649414062
2018-04-06,120.52761840820312
2018-04-09,120.06519317626953
2018-04-10,121.32036590576172
2018-04-11,119.39631652832031
2018-04-12,120.09822845458984
2018-04-13,120.19730377197266
2018-04-16,121.43592071533203
2018-04-17,119.27247619628906
2018-04-18,118.61184692382812
2018-04-19,126.0024185180664
2018-04-20,121.25431823730469
2018-04-23,121.70845031738281
2018-04-24,120.70101928710938
2018-04-25,120.85791015625
2018-04-26,122.08003234863281
2018-04-27,121.57636260986328
2018-04-30,119.94135284423828
2018-05-01,119.82573699951172
2018-05-02,119.89177703857422
2018-05-03,118.19075012207031
2018-05-04,120.33769226074219
2018-05-07,121.05614471435547
2018-05-08,122.12955474853516
2018-05-09,122.24517822265625
2018-05-10,122.00574493408203
2018-05-11,123.02143859863281
2018-05-14,123.53338623046875
2018-05-15,123.4837875366211
2018-05-16,124.49122619628906
2018-05-17,125.37482452392578
2018-05-18,124.81021881103516
2018-05-21,128.3055877685547
2018-05-22,126.89411926269531
2018-05-23,125.51598358154297
2018-05-24,125.99754333496094
2018-05-25,125.55747985839844
2018-05-29,124.00492858886719
2018-05-30,124.79365539550781
2018-05-31,122.72637176513672
2018-06-01,125.21708679199219
2018-06-04,127.01041412353516
2018-06-05,127.2179183959961
2018-06-06,129.03619384765625
2018-06-07,129.841552734375
2018-06-08,130.2981414794922
2018-06-11,131.0868682861328
2018-06-12,131.63487243652344
2018-06-13,131.58505249023438
2018-06-14,132.406982421875
2018-06-15,133.81008911132812
2018-06-18,132.2907257080078
2018-06-19,131.82574462890625
2018-06-20,132.9715118408203
2018-06-21,131.80088806152344
2018-06-22,132.564697265625
2018-06-25,132.52316284179688
2018-06-26,133.08778381347656
2018-06-27,134.40782165527344
2018-06-28,134.49920654296875
2018-06-29,133.4364776611328
2018-07-02,133.12928771972656
2018-07-03,132.90509033203125
2018-07-05,136.04347229003906
2018-07-06,135.6282958984375
2018-07-09,137.463134765625
2018-07-10,138.0858612060547
2018-07-11,135.59507751464844
2018-07-12,136.24264526367188
2018-07-13,137.20574951171875
2018-07-16,136.0517120361328
2018-07-17,132.48167419433594
2018-07-18,131.3857879638672
2018-07-19,143.87261962890625
2018-07-20,144.2462158203125
2018-07-23,142.12081909179688
2018-07-24,137.57110595703125
2018-07-25,139.67991638183594
2018-07-26,140.1531219482422
2018-07-27,139.48895263671875
2018-07-30,138.9243927001953
2018-07-31,140.8007049560547
2018-08-01,138.7998504638672
2018-08-02,138.8579559326172
2018-08-03,139.83763122558594
2018-08-06,140.1531219482422
2018-08-07,141.23243713378906
2018-08-08,141.4815216064453
2018-08-09,142.427978515625
2018-08-10,141.2905731201172
2018-08-13,141.34864807128906
2018-08-14,142.6687469482422
2018-08-15,143.03407287597656
2018-08-16,145.12794494628906
2018-08-17,146.27081298828125
2018-08-20,148.08102416992188
2018-08-21,150.21664428710938
2018-08-22,147.98927307128906
2018-08-23,147.33021545410156
2018-08-24,146.89645385742188
2018-08-27,147.52210998535156
2018-08-28,148.3396453857422
2018-08-29,149.3407440185547
2018-08-30,148.87355041503906
2018-08-31,147.4720458984375
2018-09-04,148.67333984375
2018-09-05,151.0007781982422
2018-09-06,151.32611083984375
2018-09-07,150.65879821777344
2018-09-10,153.28652954101562
2018-09-11,154.13742065429688
2018-09-12,155.52223205566406
2018-09-13,155.330322265625
2018-09-14,155.5138702392578
2018-09-17,155.76417541503906
2018-09-18,156.2062530517578
2018-09-19,156.08114624023438
2018-09-20,156.48989868164062
2018-09-21,157.2156982421875
2018-09-24,155.04673767089844
2018-09-25,153.34490966796875
2018-09-26,153.90386962890625
2018-09-27,153.69529724121094
2018-09-28,153.16139221191406
2018-10-01,153.41998291015625
2018-10-02,154.77976989746094
2018-10-03,153.97059631347656
2018-10-04,150.67544555664062
2018-10-05,149.6744384765625
2018-10-08,149.5909881591797
2018-10-09,148.48977661132812
2018-10-10,142.18316650390625
2018-10-11,139.99754333496094
2018-10-12,140.67323303222656
2018-10-15,141.14874267578125
2018-10-16,143.14251708984375
2018-10-17,139.78897094726562
2018-10-18,126.35814666748047
2018-10-19,125.55733489990234
2018-10-22,125.78253936767578
2018-10-23,124.38941955566406
2018-10-24,123.1297607421875
2018-10-25,125.0984878540039
2018-10-26,124.05570983886719
2018-10-29,123.73875427246094
2018-10-30,125.74082946777344
2018-10-31,128.4186553955078
2018-11-01,129.89523315429688
2018-11-02,131.18824768066406
2018-11-05,129.36965942382812
2018-11-06,131.65542602539062
2018-11-07,134.31654357910156
2018-11-08,134.8420867919922
2018-11-09,134.7169952392578
2018-11-12,132.65647888183594
2018-11-13,133.3988800048828
2018-11-14,133.89108276367188
2018-11-15,136.0266571044922
2018-11-16,137.7701873779297
2018-11-19,137.963134765625
2018-11-20,135.8403778076172
2018-11-21,134.716064453125
2018-11-23,135.0852813720703
2018-11-26,135.2530517578125
2018-11-27,134.53147888183594
2018-11-28,137.99671936035156
2018-11-29,137.60235595703125
2018-11-30,139.48182678222656
2018-12-03,137.84568786621094
2018-12-04,131.3011932373047
2018-12-06,130.8648681640625
2018-12-07,126.69491577148438
2018-12-10,124.77344512939453
2018-12-11,123.62394714355469
2018-12-12,124.5049819946289
2018-12-13,125.80547332763672
2018-12-14,123.60720825195312
2018-12-17,122.18081665039062
2018-12-18,123.02825164794922
2018-12-19,119.35330963134766
2018-12-20,117.4234848022461
2018-12-21,116.3243408203125
2018-12-24,114.21836853027344
2018-12-26,118.89179992675781
2018-12-27,120.83838653564453
2018-12-28,121.03136444091797
2018-12-31,121.90394592285156
2019-01-02,123.72467041015625
2019-01-03,122.0466079711914
2019-01-04,126.50191497802734
2019-01-07,128.12124633789062
2019-01-08,129.7573699951172
2019-01-09,132.3667449951172
2019-01-10,134.3385009765625
2019-01-11,134.52313232421875
2019-01-14,136.0333709716797
2019-01-15,135.61386108398438
2019-01-16,136.30186462402344
2019-01-17,139.47344970703125
2019-01-18,140.7571563720703
2019-01-22,136.4696807861328
2019-01-23,136.90599060058594
2019-01-24,137.07376098632812
2019-01-25,136.94789123535156
2019-01-28,136.6458740234375
2019-01-29,136.21798706054688
2019-01-30,137.60235595703125
2019-01-31,139.27203369140625
2019-02-01,138.76858520507812
2019-02-04,139.4314727783203
2019-02-05,139.24691772460938
2019-02-06,138.9364471435547
2019-02-07,127.2989730834961
2019-02-08,128.44012451171875
2019-02-11,130.2523651123047
2019-02-12,130.6048126220703
2019-02-13,130.2859649658203
2019-02-14,130.82290649414062
2019-02-15,132.383544921875
2019-02-19,133.5162811279297
2019-02-20,134.10362243652344
2019-02-21,134.96778869628906
2019-02-22,136.1747283935547
2019-02-25,135.72740173339844
2019-02-26,135.02685546875
2019-02-27,137.52516174316406
2019-02-28,135.0437774658203
2019-03-01,134.12376403808594
2019-03-04,134.773681640625
2019-03-05,135.52487182617188
2019-03-06,135.78648376464844
2019-03-07,135.47422790527344
2019-03-08,133.02651977539062
2019-03-11,134.93406677246094
2019-03-12,135.27166748046875
2019-03-13,134.1322021484375
2019-03-14,132.1824951171875
2019-03-15,131.39755249023438
2019-03-18,134.15753173828125
2019-03-19,133.99716186523438
2019-03-20,130.98402404785156
2019-03-21,132.13186645507812
2019-03-22,126.56977844238281
2019-03-25,127.51506805419922
2019-03-26,128.747314453125
2019-03-27,129.65887451171875
2019-03-28,130.519775390625
2019-03-29,132.1065673828125
2019-04-01,134.419189453125
2019-04-02,134.21658325195312
2019-04-03,134.2756805419922
2019-04-04,136.0565643310547
2019-04-05,136.0650634765625
2019-04-08,135.0775146484375
2019-04-09,132.71426391601562
2019-04-10,129.81077575683594
2019-04-11,131.0430908203125
2019-04-12,131.64230346679688
2019-04-15,132.00527954101562
2019-04-16,132.35128784179688
2019-04-17,133.2206268310547
2019-04-18,141.85499572753906
2019-04-22,142.14198303222656
2019-04-23,144.50527954101562
2019-04-24,143.42486572265625
2019-04-25,141.93101501464844
2019-04-26,143.2898712158203
2019-04-29,142.66526794433594
2019-04-30,142.0323028564453
2019-05-01,140.73245239257812
2019-05-02,142.97756958007812
2019-05-03,144.71624755859375
2019-05-06,143.92291259765625
2019-05-07,142.27699279785156
2019-05-08,141.6946563720703
2019-05-09,141.542724609375
