Date,STZ
2019-03-15,153.82200622558594
2019-03-18,154.3905029296875
2019-03-19,151.00633239746094
2019-03-20,148.54266357421875
2019-03-21,152.86538696289062
2019-03-22,152.99171447753906
2019-03-25,151.64707946777344
2019-03-26,154.95904541015625
2019-03-27,153.52415466308594
2019-03-28,155.67196655273438
2019-03-29,158.22592163085938
2019-04-01,160.2654571533203
2019-04-02,159.47129821777344
2019-04-03,162.1605682373047
2019-04-04,172.77334594726562
2019-04-05,174.44285583496094
2019-04-08,173.5765380859375
2019-04-09,172.26795959472656
2019-04-10,171.55503845214844
2019-04-11,172.52066040039062
2019-04-12,171.943115234375
2019-04-15,172.2950439453125
2019-04-16,171.4738006591797
2019-04-17,172.89065551757812
2019-04-18,179.4063720703125
2019-04-22,185.41659545898438
2019-04-23,187.2395782470703
2019-04-24,189.6400604248047
2019-04-25,191.46299743652344
2019-04-26,191.46299743652344
2019-04-29,191.80592346191406
2019-04-30,191.02081298828125
2019-05-01,191.39981079101562
2019-05-02,188.71954345703125
2019-05-03,190.7771453857422
2019-05-06,189.8837127685547
2019-05-07,187.59152221679688
2019-05-08,186.9778289794922
2019-05-09,182.85679626464844
2019-05-10,184.07044982910156
2019-05-13,182.1050262451172
2019-05-14,185.9725341796875
2019-05-15,185.66456604003906
2019-05-16,187.30389404296875
2019-05-17,185.48336791992188
2019-05-20,183.9074249267578
2019-05-21,185.67359924316406
2019-05-22,185.64646911621094
2019-05-23,186.76951599121094
2019-05-24,179.94944763183594
2019-05-28,175.92803955078125
2019-05-29,171.09146118164062
2019-05-30,169.63319396972656
2019-05-31,159.81512451171875
2019-06-03,160.52162170410156
2019-06-04,167.05186462402344
2019-06-05,169.37054443359375
2019-06-06,166.7982940673828
2019-06-07,170.6385498046875
2019-06-10,173.86297607421875
2019-06-11,176.5801544189453
2019-06-12,171.4718475341797
2019-06-13,171.489990234375
2019-06-14,169.941162109375
2019-06-17,169.57888793945312
2019-06-18,164.8147430419922
2019-06-19,166.94322204589844
2019-06-20,168.22935485839844
2019-06-21,166.40884399414062
2019-06-24,164.17169189453125
2019-06-25,166.56280517578125
2019-06-26,167.57723999023438
2019-06-27,170.46644592285156
2019-06-28,178.37347412109375
2019-07-01,177.60354614257812
2019-07-02,179.9312744140625
2019-07-03,181.0543975830078
2019-07-05,178.87161254882812
2019-07-08,181.23556518554688
2019-07-09,179.3697509765625
2019-07-10,181.86048889160156
2019-07-11,179.03463745117188
2019-07-12,180.78269958496094
2019-07-15,179.86793518066406
2019-07-16,179.22482299804688
2019-07-17,180.5834197998047
2019-07-18,183.49981689453125
2019-07-19,182.5669403076172
2019-07-22,182.20469665527344
2019-07-23,183.21905517578125
2019-07-24,184.84942626953125
2019-07-25,183.8712158203125
2019-07-26,184.69540405273438
2019-07-29,180.23927307128906
2019-07-30,182.00543212890625
2019-07-31,178.2647705078125
2019-08-01,175.34835815429688
2019-08-02,174.5694122314453
2019-08-05,169.08978271484375
2019-08-06,169.54263305664062
2019-08-07,170.4211883544922
2019-08-08,175.04039001464844
2019-08-09,175.8465118408203
2019-08-12,175.52818298339844
2019-08-13,178.6924285888672
2019-08-14,175.8101348876953
2019-08-15,176.75570678710938
2019-08-16,180.74728393554688
2019-08-19,183.48406982421875
2019-08-20,184.10232543945312
2019-08-21,184.43878173828125
2019-08-22,183.3567657470703
2019-08-23,180.4926300048828
2019-08-26,184.0659942626953
2019-08-27,180.2017059326172
2019-08-28,183.5113983154297
2019-08-29,186.05723571777344
2019-08-30,185.80264282226562
2019-09-03,189.43954467773438
2019-09-04,191.10345458984375
2019-09-05,186.3300018310547
2019-09-06,186.1663360595703
2019-09-09,187.98475646972656
2019-09-10,189.2849884033203
2019-09-11,188.00299072265625
2019-09-12,185.45712280273438
2019-09-13,185.5480499267578
2019-09-16,185.3389129638672
2019-09-17,187.07553100585938
2019-09-18,188.5121612548828
2019-09-19,188.52125549316406
2019-09-20,186.4845428466797
2019-09-23,187.09371948242188
2019-09-24,186.43003845214844
2019-09-25,185.48440551757812
2019-09-26,187.36651611328125
2019-09-27,187.30287170410156
2019-09-30,188.46669006347656
2019-10-01,190.40338134765625
2019-10-02,188.02117919921875
2019-10-03,176.62841796875
2019-10-04,176.15560913085938
2019-10-07,171.60943603515625
2019-10-08,172.31866455078125
2019-10-09,174.08258056640625
2019-10-10,175.21905517578125
