Date,SCHW
2017-12-27,46.65571594238281
2017-12-28,46.82668685913086
2017-12-29,46.22379684448242
2018-01-02,46.28678512573242
2018-01-03,46.35877227783203
2018-01-04,46.619720458984375
2018-01-05,46.79969024658203
2018-01-08,47.006649017333984
2018-01-09,47.99644470214844
2018-01-10,48.19440460205078
2018-01-11,48.7432975769043
2018-01-12,49.84107971191406
2018-01-16,49.96706008911133
2018-01-17,50.47096252441406
2018-01-18,49.7870979309082
2018-01-19,49.922061920166016
2018-01-22,49.88608169555664
2018-01-23,49.77809143066406
2018-01-24,49.84107971191406
2018-01-25,48.75229263305664
2018-01-26,48.833282470703125
2018-01-29,48.63532257080078
2018-01-30,47.87046432495117
2018-01-31,47.99644470214844
2018-02-01,49.40916442871094
2018-02-02,47.99644470214844
2018-02-05,46.15180969238281
2018-02-06,47.56452941894531
2018-02-07,46.817684173583984
2018-02-08,44.085975646972656
2018-02-09,45.185848236083984
2018-02-12,45.925140380859375
2018-02-13,46.11447525024414
2018-02-14,47.24141311645508
2018-02-15,47.178314208984375
2018-02-16,47.034053802490234
2018-02-20,47.187320709228516
2018-02-21,47.1512451171875
2018-02-22,46.907833099365234
2018-02-23,47.54795455932617
2018-02-26,48.440486907958984
2018-02-27,48.50358200073242
2018-02-28,47.80037307739258
2018-03-01,46.92586135864258
2018-03-02,47.44878005981445
2018-03-05,48.332298278808594
2018-03-06,49.34204864501953
2018-03-07,49.97312927246094
2018-03-08,50.4058723449707
2018-03-09,52.0196533203125
2018-03-12,52.07374572753906
2018-03-13,51.10004806518555
2018-03-14,50.43290710449219
2018-03-15,50.11737060546875
2018-03-16,50.22555160522461
2018-03-19,50.18949890136719
2018-03-20,50.459957122802734
2018-03-21,50.3427619934082
2018-03-22,48.142967224121094
2018-03-23,46.267723083496094
2018-03-26,47.74628829956055
2018-03-27,46.457061767578125
2018-03-28,45.88908767700195
2018-03-29,47.07913589477539
2018-04-02,45.44731903076172
2018-04-03,46.11447525024414
2018-04-04,46.65540313720703
2018-04-05,47.19633483886719
2018-04-06,45.176856994628906
2018-04-09,45.26701354980469
2018-04-10,46.439029693603516
2018-04-11,45.907108306884766
2018-04-12,46.637359619140625
2018-04-13,46.01530075073242
2018-04-16,47.85447311401367
2018-04-17,48.332298278808594
2018-04-18,47.043067932128906
2018-04-19,48.39540481567383
2018-04-20,49.57644271850586
2018-04-23,49.91901779174805
2018-04-24,49.12566375732422
2018-04-25,49.22482681274414
2018-04-26,50.17145538330078
2018-04-27,50.47798538208008
2018-04-30,50.19850540161133
2018-05-01,50.13539505004883
2018-05-02,50.17145538330078
2018-05-03,49.58545684814453
2018-05-04,50.568145751953125
2018-05-07,51.36151885986328
2018-05-08,51.659027099609375
2018-05-09,52.9482307434082
2018-05-10,53.282386779785156
2018-05-11,53.69781494140625
2018-05-14,53.21919250488281
2018-05-15,53.11983871459961
2018-05-16,53.17402648925781
2018-05-17,53.571380615234375
2018-05-18,53.4088249206543
2018-05-21,53.67975616455078
2018-05-22,53.815216064453125
2018-05-23,53.21919250488281
2018-05-24,52.5057373046875
2018-05-25,51.74713897705078
2018-05-29,49.79645538330078
2018-05-30,50.582149505615234
2018-05-31,50.229949951171875
2018-06-01,51.23238754272461
2018-06-04,51.34977722167969
2018-06-05,50.84404754638672
2018-06-06,52.334144592285156
2018-06-07,51.783260345458984
2018-06-08,52.13547134399414
2018-06-11,51.84646987915039
2018-06-12,51.756168365478516
2018-06-13,51.80131149291992
2018-06-14,51.12401580810547
2018-06-15,50.65439987182617
2018-06-18,50.103511810302734
2018-06-19,49.91386032104492
2018-06-20,50.15769958496094
2018-06-21,49.949981689453125
2018-06-22,49.57972717285156
2018-06-25,48.23410415649414
2018-06-26,47.92705535888672
2018-06-27,46.87044143676758
2018-06-28,46.69886016845703
2018-06-29,46.14795684814453
2018-07-02,46.328590393066406
2018-07-03,45.371307373046875
2018-07-05,44.68496322631836
2018-07-06,45.74158477783203
2018-07-09,46.87044143676758
2018-07-10,46.15700149536133
2018-07-11,45.57902526855469
2018-07-12,45.83189010620117
2018-07-13,45.7144889831543
2018-07-16,46.111854553222656
2018-07-17,47.75547409057617
2018-07-18,48.96561813354492
2018-07-19,47.75547409057617
2018-07-20,47.09621810913086
2018-07-23,47.51165008544922
2018-07-24,47.73740768432617
2018-07-25,47.80965042114258
