Date,ERIE
2013-07-19,61.389244079589844
2013-07-22,61.53080368041992
2013-07-23,60.621891021728516
2013-07-24,59.8023681640625
2013-07-25,60.972049713134766
2013-07-26,60.37601852416992
2013-07-29,59.49692153930664
2013-07-30,59.519248962402344
2013-07-31,59.87687301635742
2013-08-01,59.6012077331543
2013-08-02,58.96794891357422
2013-08-05,57.507720947265625
2013-08-06,58.133544921875
2013-08-07,57.6865348815918
2013-08-08,57.53007507324219
2013-08-09,57.67165756225586
2013-08-12,57.72377395629883
2013-08-13,56.77015686035156
2013-08-14,57.299129486083984
2013-08-15,56.449806213378906
2013-08-16,56.49447250366211
2013-08-19,55.8016357421875
2013-08-20,56.36786651611328
2013-08-21,55.742061614990234
2013-08-22,55.883609771728516
2013-08-23,56.06238555908203
2013-08-26,55.73460388183594
2013-08-27,55.48129653930664
2013-08-28,55.19816589355469
2013-08-29,55.45893859863281
2013-08-30,54.95232391357422
2013-09-03,54.71391677856445
2013-09-04,55.146026611328125
2013-09-05,55.45893859863281
2013-09-06,54.68412780761719
2013-09-09,55.59302520751953
2013-09-10,55.73460388183594
2013-09-11,55.30248260498047
2013-09-12,55.00447082519531
2013-09-13,55.05663299560547
2013-09-16,55.3173828125
2013-09-17,55.227996826171875
2013-09-18,55.24287796020508
2013-09-19,55.3173828125
2013-09-20,55.21305847167969
2013-09-23,54.8629150390625
2013-09-24,54.848018646240234
2013-09-25,56.56902313232422
2013-09-26,55.11622619628906
2013-09-27,54.75116729736328
2013-09-30,53.99125671386719
2013-10-01,54.08065414428711
2013-10-02,53.662261962890625
2013-10-03,53.41437911987305
2013-10-04,53.49700164794922
2013-10-07,53.03129196166992
2013-10-08,52.14493179321289
2013-10-09,52.190006256103516
2013-10-10,52.86603927612305
2013-10-11,53.21909713745117
2013-10-14,53.33174133300781
2013-10-15,53.43693542480469
2013-10-16,53.43693542480469
2013-10-17,54.07538986206055
2013-10-18,54.27820587158203
2013-10-21,54.8265495300293
2013-10-22,55.69035720825195
2013-10-23,55.44248962402344
