Date,NXPI
2013-12-23,40.346473693847656
2013-12-24,40.23936462402344
2013-12-26,40.257205963134766
2013-12-27,40.453582763671875
2013-12-30,41.01593017578125
2013-12-31,40.99809265136719
2014-01-02,39.203914642333984
2014-01-03,38.8825798034668
2014-01-06,38.48982238769531
2014-01-07,38.35593032836914
2014-01-08,39.12358474731445
2014-01-09,38.436275482177734
2014-01-10,38.38270950317383
2014-01-13,38.32914733886719
2014-01-14,39.38243103027344
2014-01-15,40.516075134277344
2014-01-16,41.060577392578125
2014-01-17,41.70326232910156
2014-01-21,41.649696350097656
2014-01-22,42.711917877197266
2014-01-23,42.711917877197266
2014-01-24,40.685665130615234
2014-01-27,41.060577392578125
2014-01-28,41.67647933959961
2014-01-29,42.18527603149414
2014-01-30,42.711917877197266
2014-01-31,43.15822982788086
2014-02-03,40.899898529052734
2014-02-04,41.953189849853516
2014-02-05,41.953189849853516
2014-02-06,44.27401351928711
2014-02-07,46.46091842651367
2014-02-10,46.630531311035156
2014-02-11,46.487709045410156
2014-02-12,46.97865676879883
2014-02-13,47.86234664916992
2014-02-14,49.62972640991211
2014-02-18,50.69194793701172
2014-02-19,50.69194793701172
2014-02-20,50.64731979370117
2014-02-21,50.12068557739258
2014-02-24,49.58509826660156
2014-02-25,50.004642486572266
2014-02-26,49.58509826660156
2014-02-27,50.5223503112793
2014-02-28,50.19208526611328
2014-03-03,49.90644454956055
2014-03-04,51.629215240478516
2014-03-05,51.39712905883789
2014-03-06,53.476924896240234
2014-03-07,52.27189254760742
2014-03-10,51.004371643066406
2014-03-11,50.709808349609375
2014-03-12,51.35249328613281
2014-03-13,51.19181823730469
2014-03-14,51.432830810546875
2014-03-17,52.137996673583984
2014-03-18,52.42364501953125
2014-03-19,52.539669036865234
2014-03-20,53.42338562011719
2014-03-21,51.745243072509766
2014-03-24,50.37953186035156
2014-03-25,50.83477020263672
2014-03-26,51.85235595703125
2014-03-27,51.111488342285156
2014-03-28,51.46853256225586
2014-03-31,52.49504852294922
2014-04-01,54.38740158081055
2014-04-02,54.75338363647461
2014-04-03,55.26218032836914
2014-04-04,51.17396545410156
2014-04-07,49.73686218261719
2014-04-08,51.98625564575195
2014-04-09,52.95921325683594
2014-04-10,51.20967483520508
2014-04-11,50.183162689208984
2014-04-14,50.34382247924805
2014-04-15,51.44175720214844
2014-04-16,51.691688537597656
2014-04-17,51.95055389404297
2014-04-21,53.63760757446289
2014-04-22,54.11069107055664
2014-04-23,54.02143096923828
2014-04-24,55.34251022338867
2014-04-25,52.54860305786133
2014-04-28,51.789878845214844
2014-04-29,52.87887954711914
2014-04-30,53.21806716918945
2014-05-01,53.967872619628906
2014-05-02,55.14613342285156
2014-05-05,54.646270751953125
2014-05-06,54.03928756713867
2014-05-07,53.75364303588867
2014-05-08,54.19103240966797
2014-05-09,53.35197067260742
2014-05-12,55.895931243896484
2014-05-13,54.19103240966797
2014-05-14,53.14667510986328
2014-05-15,53.24485778808594
2014-05-16,53.780426025390625
2014-05-19,54.03928756713867
2014-05-20,54.2624397277832
2014-05-21,53.92324447631836
2014-05-22,54.03928756713867
2014-05-23,55.03901290893555
2014-05-27,55.70848846435547
2014-05-28,55.172908782958984
2014-05-29,55.3692741394043
2014-05-30,55.431766510009766
2014-06-02,55.69956588745117
2014-06-03,55.958412170410156
2014-06-04,55.788818359375
2014-06-05,56.592185974121094
2014-06-06,56.39579772949219
2014-06-09,56.85997009277344
2014-06-10,57.48480224609375
2014-06-11,56.84210968017578
2014-06-12,55.58350372314453
2014-06-13,55.601375579833984
2014-06-16,55.81559753417969
2014-06-17,56.502906799316406
2014-06-18,56.163719177246094
2014-06-19,58.011451721191406
2014-06-20,59.30575180053711
2014-06-23,58.966552734375
2014-06-24,57.5205078125
2014-06-25,57.645477294921875
2014-06-26,57.02956008911133
2014-06-27,58.029300689697266
2014-06-30,59.07367706298828
2014-07-01,59.93950271606445
2014-07-02,59.448570251464844
2014-07-03,60.126953125
2014-07-07,59.72528076171875
2014-07-08,58.6184196472168
2014-07-09,59.26112365722656
2014-07-10,58.40419387817383
2014-07-11,59.287899017333984
2014-07-14,59.22541427612305
2014-07-15,58.69876480102539
2014-07-16,59.832374572753906
2014-07-17,57.95789337158203
2014-07-18,59.457481384277344
2014-07-21,59.16291046142578
2014-07-22,59.13615036010742
2014-07-23,57.60976791381836
2014-07-24,58.314937591552734
2014-07-25,56.2351188659668
2014-07-28,55.645999908447266
2014-07-29,55.065799713134766
2014-07-30,56.5743293762207
2014-07-31,55.654911041259766
2014-08-01,55.69956588745117
2014-08-04,55.99413299560547
2014-08-05,55.32465744018555
2014-08-06,56.18156814575195
2014-08-07,54.00358200073242
2014-08-08,54.530216217041016
2014-08-11,55.074737548828125
2014-08-12,55.806671142578125
2014-08-13,56.25297927856445
2014-08-14,56.87782287597656
2014-08-15,57.02956008911133
2014-08-18,56.4404182434082
2014-08-19,56.46721267700195
2014-08-20,57.3062744140625
2014-08-21,57.15452575683594
2014-08-22,58.40419387817383
2014-08-25,58.50238037109375
2014-08-26,57.78828430175781
2014-08-27,58.50238037109375
2014-08-28,59.7699089050293
2014-08-29,61.162391662597656
2014-09-02,61.653343200683594
2014-09-03,61.81401443481445
2014-09-04,61.97467041015625
2014-09-05,63.36716079711914
2014-09-08,63.54570388793945
2014-09-09,62.50132751464844
2014-09-10,63.045833587646484
2014-09-11,63.67959213256836
2014-09-12,62.46562957763672
2014-09-15,61.19810104370117
2014-09-16,62.71556854248047
2014-09-17,63.13508605957031
2014-09-18,65.17025756835938
2014-09-19,64.25977325439453
2014-09-22,63.19757843017578
2014-09-23,64.26871490478516
2014-09-24,64.45616149902344
2014-09-25,62.313880920410156
2014-09-26,63.456424713134766
2014-09-29,62.733421325683594
2014-09-30,61.082069396972656
2014-10-01,58.921913146972656
2014-10-02,59.189693450927734
2014-10-03,60.13587951660156
2014-10-06,59.10044479370117
2014-10-07,58.19889450073242
2014-10-08,59.055816650390625
2014-10-09,57.431243896484375
2014-10-10,50.29027557373047
2014-10-13,48.11227035522461
2014-10-14,50.5045166015625
2014-10-15,52.316524505615234
2014-10-16,54.50344467163086
2014-10-17,53.932159423828125
2014-10-20,54.89619827270508
2014-10-21,57.699031829833984
2014-10-22,57.2437858581543
2014-10-23,57.288429260253906
2014-10-24,58.49345397949219
2014-10-27,58.69876480102539
2014-10-28,60.31439971923828
2014-10-29,59.850250244140625
2014-10-30,58.386356353759766
2014-10-31,61.2873649597168
2014-11-03,61.81401443481445
2014-11-04,62.18891525268555
2014-11-05,65.48268127441406
2014-11-06,65.58085632324219
2014-11-07,65.64335632324219
2014-11-10,66.40206146240234
2014-11-11,65.91114807128906
2014-11-12,65.51837158203125
2014-11-13,64.78645324707031
2014-11-14,65.81295776367188
2014-11-17,66.38423919677734
2014-11-18,66.54489135742188
2014-11-19,65.16134643554688
2014-11-20,66.17893981933594
2014-11-21,66.81269836425781
2014-11-24,67.9998779296875
2014-11-25,67.97309112548828
2014-11-26,69.49054718017578
2014-11-28,69.45484924316406
2014-12-01,67.73210144042969
2014-12-02,67.2679214477539
2014-12-03,68.59793090820312
2014-12-04,67.96417999267578
2014-12-05,68.93714141845703
2014-12-08,67.93738555908203
2014-12-09,68.53544616699219
2014-12-10,67.08048248291016
2014-12-11,66.9019546508789
2014-12-12,65.50948333740234
2014-12-15,64.38475799560547
2014-12-16,64.88462829589844
2014-12-17,67.33039855957031
2014-12-18,69.46378326416016
2014-12-19,68.27658081054688
2014-12-22,68.99070739746094
2014-12-23,68.08021545410156
2014-12-24,68.50865173339844
2014-12-26,68.39263153076172
2014-12-29,68.0891342163086
2014-12-30,67.46430969238281
2014-12-31,68.19623565673828
2015-01-02,68.5622329711914
2015-01-05,67.8392105102539
2015-01-06,64.60791778564453
2015-01-07,66.34851837158203
2015-01-08,69.48159790039062
2015-01-09,71.6953125
2015-01-12,71.72211456298828
2015-01-13,70.73126220703125
2015-01-14,71.47216796875
2015-01-15,68.3836898803711
2015-01-16,69.54410552978516
2015-01-20,70.32066345214844
2015-01-21,70.78486633300781
2015-01-22,70.57062530517578
2015-01-23,71.614990234375
2015-01-26,70.62418365478516
2015-01-27,69.65123748779297
2015-01-28,70.63312530517578
2015-01-29,71.29364013671875
2015-01-30,70.82054901123047
2015-02-02,69.50839233398438
2015-02-03,71.17760467529297
2015-02-04,71.1865463256836
2015-02-05,69.86547088623047
2015-02-06,73.45378112792969
2015-02-09,72.2755355834961
2015-02-10,73.15923309326172
2015-02-11,74.85520935058594
2015-02-12,76.22090911865234
2015-02-13,75.68531799316406
2015-02-17,74.73023986816406
2015-02-18,76.19412994384766
2015-02-19,76.4708480834961
2015-02-20,75.56929779052734
2015-02-23,75.42648315429688
2015-02-24,76.68506622314453
2015-02-25,75.78353881835938
2015-02-26,75.83709716796875
2015-02-27,75.78353881835938
2015-03-02,88.86934661865234
2015-03-03,88.12847900390625
2015-03-04,88.78902435302734
2015-03-05,88.0749282836914
2015-03-06,87.90532684326172
2015-03-09,88.11954498291016
2015-03-10,87.07518005371094
2015-03-11,87.43222045898438
2015-03-12,87.99458312988281
2015-03-13,93.43065643310547
2015-03-16,93.16285705566406
2015-03-17,92.68086242675781
2015-03-18,94.04654693603516
2015-03-19,94.01085662841797
2015-03-20,96.42985534667969
2015-03-23,93.62703704833984
2015-03-24,92.86830139160156
2015-03-25,89.39600372314453
2015-03-26,87.03053283691406
2015-03-27,89.19071197509766
2015-03-30,91.4311752319336
2015-03-31,89.58345794677734
2015-04-01,89.03895568847656
2015-04-02,88.61048889160156
2015-04-06,89.22640991210938
2015-04-07,89.60131072998047
2015-04-08,90.92240905761719
2015-04-09,91.13662719726562
2015-04-10,90.45823669433594
2015-04-13,89.52099609375
2015-04-14,88.0392074584961
2015-04-15,89.93159484863281
2015-04-16,90.71707916259766
2015-04-17,89.02110290527344
2015-04-20,90.1814956665039
2015-04-21,90.36896514892578
2015-04-22,91.6632308959961
2015-04-23,87.99458312988281
2015-04-24,85.09358215332031
2015-04-27,86.52175903320312
2015-04-28,85.88802337646484
2015-04-29,85.17388916015625
2015-04-30,85.79874420166016
2015-05-01,90.14581298828125
2015-05-04,89.37815856933594
2015-05-05,86.97698974609375
2015-05-06,87.91425323486328
2015-05-07,89.92264556884766
2015-05-08,92.81475830078125
2015-05-11,92.44876098632812
2015-05-12,90.85096740722656
2015-05-13,90.72602081298828
2015-05-14,91.63646697998047
2015-05-15,91.6900405883789
2015-05-18,92.03813934326172
2015-05-19,91.75251007080078
2015-05-20,91.8328628540039
2015-05-21,95.32301330566406
2015-05-22,95.67113494873047
2015-05-26,95.50153350830078
2015-05-27,98.82207489013672
2015-05-28,98.89350891113281
2015-05-29,100.19671630859375
2015-06-01,99.95571899414062
2015-06-02,98.75067901611328
2015-06-03,96.60838317871094
2015-06-04,95.27839660644531
2015-06-05,95.49260711669922
2015-06-08,92.68086242675781
2015-06-09,92.66300201416016
2015-06-10,94.00192260742188
2015-06-11,93.44851684570312
2015-06-12,92.66300201416016
2015-06-15,91.75251007080078
2015-06-16,92.0738525390625
2015-06-17,91.20801544189453
2015-06-18,93.8858871459961
2015-06-19,93.3860092163086
2015-06-22,93.36817169189453
2015-06-23,92.31485748291016
2015-06-24,91.88641357421875
2015-06-25,91.60970306396484
2015-06-26,89.72628021240234
2015-06-29,87.03053283691406
2015-06-30,87.6554183959961
2015-07-01,87.14661407470703
2015-07-02,87.58397674560547
2015-07-06,86.32539367675781
2015-07-07,86.11116027832031
2015-07-08,82.33536529541016
2015-07-09,80.7911376953125
2015-07-10,82.77277374267578
2015-07-13,81.94261932373047
2015-07-14,84.5669174194336
2015-07-15,82.90665435791016
2015-07-16,81.93367004394531
2015-07-17,81.47844696044922
2015-07-20,80.34483337402344
2015-07-21,82.4781723022461
2015-07-22,80.58583068847656
2015-07-23,83.01375579833984
2015-07-24,80.58583068847656
2015-07-27,78.74703216552734
2015-07-28,81.26422882080078
2015-07-29,81.94261932373047
2015-07-30,87.36083221435547
2015-07-31,86.57530212402344
2015-08-03,87.45008850097656
2015-08-04,85.04891967773438
2015-08-05,86.60209655761719
2015-08-06,85.45062255859375
2015-08-07,85.99510955810547
2015-08-10,88.61942291259766
2015-08-11,85.94157409667969
2015-08-12,83.75463104248047
2015-08-13,83.59395599365234
2015-08-14,81.78194427490234
2015-08-17,81.7462387084961
2015-08-18,78.85415649414062
2015-08-19,77.66696166992188
2015-08-20,73.21280670166016
2015-08-21,71.7042465209961
2015-08-24,70.7491683959961
2015-08-25,72.15950775146484
2015-08-26,75.89064025878906
2015-08-27,77.33668518066406
2015-08-28,77.41702270507812
2015-08-31,75.56037139892578
2015-09-01,73.0521011352539
2015-09-02,75.77460479736328
2015-09-03,76.5065689086914
2015-09-04,75.36399841308594
2015-09-08,80.94287109375
2015-09-09,79.32723999023438
2015-09-10,77.55091857910156
2015-09-11,78.91664123535156
2015-09-14,80.5679702758789
2015-09-15,80.75544738769531
2015-09-16,81.17497253417969
2015-09-17,81.24637603759766
2015-09-18,80.40729522705078
2015-09-21,80.6482925415039
2015-09-22,77.07782745361328
2015-09-23,76.381591796875
2015-09-24,76.47978973388672
2015-09-25,77.39917755126953
2015-09-28,73.57877349853516
2015-09-29,73.48056030273438
2015-09-30,77.72052001953125
2015-10-01,76.17627716064453
2015-10-02,76.65829467773438
2015-10-05,76.14057922363281
2015-10-06,75.63179779052734
2015-10-07,75.81924438476562
2015-10-08,77.20282745361328
2015-10-09,77.94367218017578
2015-10-12,79.45220184326172
2015-10-13,77.67589569091797
2015-10-14,81.69267272949219
2015-10-15,83.98670196533203
2015-10-16,83.21015167236328
2015-10-19,83.38866424560547
2015-10-20,82.11219787597656
2015-10-21,81.51416778564453
2015-10-22,87.43222045898438
2015-10-23,85.77195739746094
2015-10-26,81.59449768066406
2015-10-27,80.6036605834961
2015-10-28,81.15711212158203
2015-10-29,65.16134643554688
2015-10-30,69.93687438964844
2015-11-02,68.40155792236328
2015-11-03,70.06184387207031
2015-11-04,71.39185333251953
2015-11-05,70.96337127685547
2015-11-06,72.20411682128906
2015-11-09,72.40943145751953
2015-11-10,71.91847229003906
2015-11-11,72.60581970214844
2015-11-12,70.9098129272461
2015-11-13,69.46378326416016
2015-11-16,70.27605438232422
2015-11-17,69.99935913085938
2015-11-18,73.11458587646484
2015-11-19,72.23088836669922
2015-11-20,71.2043685913086
2015-11-23,70.12432098388672
2015-11-24,74.3910140991211
2015-11-25,75.40863800048828
2015-11-27,78.87198638916016
2015-11-30,83.42436218261719
2015-12-01,83.98670196533203
2015-12-02,82.04973602294922
2015-12-03,80.26449584960938
2015-12-04,80.73758697509766
2015-12-07,76.98856353759766
2015-12-08,78.14897918701172
2015-12-09,76.97964477539062
2015-12-10,78.96125793457031
2015-12-11,74.33746337890625
2015-12-14,74.48030090332031
2015-12-15,74.90875244140625
2015-12-16,76.69400787353516
2015-12-17,75.49789428710938
2015-12-18,75.06942749023438
2015-12-21,76.12271881103516
2015-12-22,76.1137924194336
2015-12-23,75.45326232910156
2015-12-24,77.14031219482422
2015-12-28,76.65829467773438
2015-12-29,77.05105590820312
2015-12-30,76.55118560791016
2015-12-31,75.20333099365234
2016-01-04,75.3729248046875
2016-01-05,73.54306030273438
2016-01-06,71.72211456298828
2016-01-07,67.8392105102539
2016-01-08,67.10722351074219
2016-01-11,68.92819213867188
2016-01-12,69.42804718017578
2016-01-13,66.27711486816406
2016-01-14,66.50920867919922
2016-01-15,61.2784309387207
2016-01-19,61.082069396972656
2016-01-20,63.20649337768555
2016-01-21,64.32228088378906
2016-01-22,66.69664764404297
2016-01-25,64.60791778564453
2016-01-26,63.96523666381836
2016-01-27,63.06367492675781
2016-01-28,62.733421325683594
2016-01-29,66.75020599365234
2016-02-01,68.1427001953125
2016-02-02,65.0542221069336
2016-02-03,63.17972183227539
2016-02-04,68.11591339111328
2016-02-05,63.10832214355469
2016-02-08,57.12774658203125
2016-02-09,58.50238037109375
2016-02-10,59.04689407348633
2016-02-11,58.08285140991211
2016-02-12,60.07339859008789
2016-02-16,61.98360824584961
2016-02-17,62.7959098815918
2016-02-18,60.34117889404297
2016-02-19,59.332523345947266
2016-02-22,62.40314865112305
2016-02-23,60.91245651245117
2016-02-24,62.49239730834961
2016-02-25,63.28681945800781
2016-02-26,64.47403717041016
2016-02-29,63.5903434753418
2016-03-01,66.25926971435547
2016-03-02,67.4375228881836
2016-03-03,66.51811981201172
2016-03-04,68.40155792236328
2016-03-07,68.71397399902344
2016-03-08,67.37505340576172
2016-03-09,68.4908218383789
2016-03-10,68.92819213867188
2016-03-11,69.71369934082031
2016-03-14,70.34745788574219
2016-03-15,70.57955932617188
2016-03-16,71.31150817871094
2016-03-17,72.49870300292969
2016-03-18,74.4267349243164
2016-03-21,73.8644027709961
2016-03-22,74.14112091064453
2016-03-23,72.49870300292969
2016-03-24,72.52548217773438
2016-03-28,72.18628692626953
2016-03-29,72.91820526123047
2016-03-30,72.97177124023438
2016-03-31,72.36481475830078
2016-04-01,73.23955535888672
2016-04-04,72.81109619140625
2016-04-05,72.40943145751953
2016-04-06,74.10539245605469
2016-04-07,72.53437805175781
2016-04-08,73.85546875
2016-04-11,74.0697021484375
2016-04-12,73.81084442138672
2016-04-13,75.91742706298828
2016-04-14,76.31018829345703
2016-04-15,75.31936645507812
2016-04-18,75.09620666503906
2016-04-19,73.98936462402344
2016-04-20,75.88170623779297
2016-04-21,75.10513305664062
2016-04-22,75.32830047607422
2016-04-25,74.3910140991211
2016-04-26,77.38133239746094
2016-04-27,79.38970184326172
2016-04-28,76.64936828613281
2016-04-29,76.12271881103516
2016-05-02,77.06890106201172
2016-05-03,76.2923355102539
2016-05-04,74.81950378417969
2016-05-05,76.08702087402344
2016-05-06,76.19412994384766
2016-05-09,75.90849304199219
2016-05-10,76.82788848876953
2016-05-11,76.39947509765625
2016-05-12,74.31070709228516
2016-05-13,74.15001678466797
2016-05-16,75.84598541259766
2016-05-17,75.6496353149414
2016-05-18,77.68479919433594
2016-05-19,77.14925384521484
2016-05-20,78.89875793457031
2016-05-23,79.40756225585938
2016-05-24,81.7462387084961
2016-05-25,82.07652282714844
2016-05-26,81.5230941772461
2016-05-27,82.22825622558594
2016-05-31,84.34376525878906
2016-06-01,84.20985412597656
2016-06-02,83.46009063720703
2016-06-03,82.18363189697266
2016-06-06,80.5679702758789
2016-06-07,80.7732925415039
2016-06-08,80.78221130371094
2016-06-09,80.59476470947266
2016-06-10,78.93450927734375
2016-06-13,78.01509094238281
2016-06-14,77.98828887939453
2016-06-15,76.75651550292969
2016-06-16,76.88146209716797
2016-06-17,75.89064025878906
2016-06-20,76.1852035522461
2016-06-21,76.64936828613281
2016-06-22,76.69400787353516
2016-06-23,77.97937774658203
2016-06-24,71.47216796875
2016-06-27,66.98229217529297
2016-06-28,68.25873565673828
2016-06-29,69.91006469726562
2016-06-30,69.92793273925781
2016-07-01,69.59766387939453
2016-07-05,68.23194885253906
2016-07-06,67.88383483886719
2016-07-07,68.25873565673828
2016-07-08,70.6509780883789
2016-07-11,71.2668685913086
2016-07-12,71.95421600341797
2016-07-13,72.01667785644531
2016-07-14,71.03478240966797
2016-07-15,71.12403869628906
2016-07-18,72.95393371582031
2016-07-19,72.78430938720703
2016-07-20,75.13191223144531
2016-07-21,74.34642028808594
2016-07-22,75.33721160888672
2016-07-25,74.93553161621094
2016-07-26,78.46141052246094
2016-07-27,78.05078887939453
2016-07-28,75.2925796508789
2016-07-29,75.06050872802734
2016-08-01,75.18547058105469
2016-08-02,73.06104278564453
2016-08-03,74.22145080566406
2016-08-04,75.20333099365234
2016-08-05,76.53333282470703
2016-08-08,76.69400787353516
2016-08-09,77.095703125
2016-08-10,76.51548767089844
2016-08-11,76.92608642578125
2016-08-12,76.79219818115234
2016-08-15,79.01483154296875
2016-08-16,78.02401733398438
2016-08-17,78.78273010253906
2016-08-18,78.193603515625
2016-08-19,78.88984680175781
2016-08-22,78.66671752929688
2016-08-23,79.31832885742188
2016-08-24,77.970458984375
2016-08-25,78.20252990722656
2016-08-26,78.98802185058594
2016-08-29,79.38970184326172
2016-08-30,78.9969482421875
2016-08-31,78.56849670410156
2016-09-01,78.50602722167969
2016-09-02,78.68452453613281
2016-09-06,78.39892578125
2016-09-07,77.30990600585938
2016-09-08,76.66722869873047
2016-09-09,72.65934753417969
2016-09-12,74.00720977783203
2016-09-13,73.64122772216797
2016-09-14,74.57848358154297
2016-09-15,76.35480499267578
2016-09-16,74.75701904296875
2016-09-19,74.07862854003906
2016-09-20,73.90010833740234
2016-09-21,74.4267349243164
2016-09-22,75.32830047607422
2016-09-23,74.89093780517578
2016-09-26,73.66801452636719
2016-09-27,73.57877349853516
2016-09-28,73.4091567993164
2016-09-29,85.79874420166016
2016-09-30,91.0562744140625
2016-10-03,91.72575378417969
2016-10-04,92.14527893066406
2016-10-05,91.49365997314453
2016-10-06,92.37737274169922
2016-10-07,91.9310531616211
2016-10-10,91.78823852539062
2016-10-11,90.98487854003906
2016-10-12,91.7079086303711
2016-10-13,90.904541015625
2016-10-14,90.51178741455078
2016-10-17,90.04762268066406
2016-10-18,90.73491668701172
2016-10-19,90.1814956665039
2016-10-20,93.26996612548828
2016-10-21,90.78849029541016
2016-10-24,90.904541015625
2016-10-25,89.8333740234375
2016-10-26,88.06600189208984
2016-10-27,88.44090270996094
2016-10-28,89.06572723388672
2016-10-31,89.26211547851562
2016-11-01,88.86043548583984
2016-11-02,88.39624786376953
2016-11-03,88.13739776611328
2016-11-04,88.10171508789062
2016-11-07,88.11954498291016
2016-11-08,88.3784408569336
2016-11-09,86.83418273925781
2016-11-10,86.21827697753906
2016-11-11,87.23587799072266
2016-11-14,86.35218048095703
2016-11-15,87.29834747314453
2016-11-16,87.32513427734375
2016-11-17,87.53044128417969
2016-11-18,88.2623519897461
2016-11-21,88.0035171508789
2016-11-22,88.22666931152344
2016-11-23,88.66405487060547
2016-11-25,88.82471466064453
2016-11-28,88.42304992675781
2016-11-29,88.235595703125
2016-11-30,88.5033950805664
2016-12-01,87.25372314453125
2016-12-02,87.45008850097656
2016-12-05,87.29834747314453
2016-12-06,87.3072738647461
2016-12-07,87.8249740600586
2016-12-08,87.61076354980469
2016-12-09,87.77143859863281
2016-12-12,87.60184478759766
2016-12-13,87.6554183959961
2016-12-14,87.32513427734375
2016-12-15,87.28048706054688
2016-12-16,86.75382995605469
2016-12-19,86.70027923583984
2016-12-20,86.67350769042969
2016-12-21,87.20907592773438
2016-12-22,87.3697509765625
2016-12-23,87.6554183959961
2016-12-27,88.3694839477539
2016-12-28,87.8249740600586
2016-12-29,87.56611633300781
2016-12-30,87.48580169677734
2017-01-03,87.17338562011719
2017-01-04,87.74464416503906
2017-01-05,87.83389282226562
2017-01-06,87.6643295288086
2017-01-09,87.57506561279297
2017-01-10,88.0392074584961
2017-01-11,87.90532684326172
2017-01-12,87.74464416503906
2017-01-13,87.8160629272461
2017-01-17,87.1376724243164
2017-01-18,87.48580169677734
2017-01-19,87.53044128417969
2017-01-20,87.29834747314453
2017-01-23,85.69161224365234
2017-01-24,86.31645965576172
2017-01-25,87.03053283691406
2017-01-26,86.81632232666016
2017-01-27,87.3697509765625
2017-01-30,87.49472045898438
2017-01-31,87.34297180175781
2017-02-01,87.25372314453125
2017-02-02,88.3784408569336
2017-02-03,88.78007507324219
2017-02-06,89.30675506591797
2017-02-07,90.39573669433594
2017-02-08,91.11875915527344
2017-02-09,90.69029235839844
2017-02-10,91.03842163085938
2017-02-13,91.2794418334961
2017-02-14,91.29729461669922
2017-02-15,91.5650863647461
2017-02-16,91.48473358154297
2017-02-17,91.4044189453125
2017-02-21,91.58291625976562
2017-02-22,91.62754821777344
2017-02-23,91.57398986816406
2017-02-24,91.78823852539062
2017-02-27,91.7703857421875
2017-02-28,91.7703857421875
2017-03-01,92.11849975585938
2017-03-02,92.4844741821289
2017-03-03,92.70762634277344
2017-03-06,92.73440551757812
2017-03-07,92.62728881835938
2017-03-08,92.71656036376953
2017-03-09,92.76119232177734
2017-03-10,93.02898406982422
2017-03-13,92.82366180419922
2017-03-14,92.65408325195312
2017-03-15,92.60943603515625
2017-03-16,92.29703521728516
2017-03-17,92.18097686767578
2017-03-20,92.23452758789062
2017-03-21,91.88641357421875
2017-03-22,91.69894409179688
2017-03-23,91.67218017578125
2017-03-24,91.9310531616211
2017-03-27,92.13636779785156
2017-03-28,92.10063171386719
2017-03-29,92.49340057373047
2017-03-30,92.60943603515625
2017-03-31,92.38626861572266
2017-04-03,93.07360076904297
2017-04-04,93.76986694335938
2017-04-05,93.54671478271484
2017-04-06,93.18965148925781
2017-04-07,93.32353973388672
2017-04-10,92.98432922363281
2017-04-11,92.80581665039062
2017-04-12,92.55587005615234
2017-04-13,92.14527893066406
2017-04-17,92.09171295166016
2017-04-18,92.21669006347656
2017-04-19,93.03787994384766
2017-04-20,93.21641540527344
2017-04-21,93.15393829345703
2017-04-24,93.5198974609375
2017-04-25,93.91265869140625
2017-04-26,94.1447525024414
2017-04-27,94.12686920166016
2017-04-28,94.3946762084961
2017-05-01,94.58214569091797
2017-05-02,94.40362548828125
2017-05-03,94.43041229248047
2017-05-04,95.31407165527344
2017-05-05,95.13555145263672
2017-05-08,95.42119598388672
2017-05-09,95.30516052246094
2017-05-10,95.22480773925781
2017-05-11,95.38548278808594
2017-05-12,95.39442443847656
2017-05-15,95.54615020751953
2017-05-16,96.13528442382812
2017-05-17,95.85856628417969
2017-05-18,95.75146484375
2017-05-19,96.17992401123047
2017-05-22,96.5548095703125
2017-05-23,96.4834213256836
2017-05-24,96.40309143066406
2017-05-25,96.35845947265625
2017-05-26,96.40309143066406
2017-05-30,96.52803802490234
2017-05-31,98.09905242919922
2017-06-01,97.58134460449219
2017-06-02,97.4295883178711
2017-06-05,97.4920883178711
2017-06-06,97.16181945800781
2017-06-07,97.483154296875
2017-06-08,97.50102233886719
2017-06-09,96.9207992553711
2017-06-12,96.5994644165039
2017-06-13,97.39387512207031
2017-06-14,97.53668975830078
2017-06-15,97.29569244384766
2017-06-16,97.37604522705078
2017-06-19,97.4295883178711
2017-06-20,97.29569244384766
2017-06-21,97.44744873046875
2017-06-22,97.74203491210938
2017-06-23,98.17048645019531
2017-06-26,97.94730377197266
2017-06-27,97.75985717773438
2017-06-28,98.09905242919922
2017-06-29,97.65274810791016
2017-06-30,97.69738006591797
2017-07-03,97.53668975830078
2017-07-05,97.47422790527344
2017-07-06,97.52777862548828
2017-07-07,97.39387512207031
2017-07-10,97.58134460449219
2017-07-11,97.51885223388672
2017-07-12,97.44744873046875
2017-07-13,97.483154296875
2017-07-14,97.65274810791016
2017-07-17,97.69738006591797
2017-07-18,97.70632934570312
2017-07-19,97.8312759399414
2017-07-20,97.92948150634766
2017-07-21,98.06336212158203
2017-07-24,97.78665161132812
2017-07-25,97.92948150634766
2017-07-26,98.1258316040039
2017-07-27,98.49181365966797
2017-07-28,98.38469696044922
2017-07-31,98.48287200927734
2017-08-01,99.17019653320312
2017-08-02,98.97381591796875
2017-08-03,98.77743530273438
2017-08-04,100.34846496582031
2017-08-07,100.83049011230469
2017-08-08,100.84834289550781
2017-08-09,100.94652557373047
2017-08-10,100.08068084716797
2017-08-11,100.15209197998047
2017-08-14,100.4377212524414
2017-08-15,100.71443939208984
2017-08-16,100.67871856689453
2017-08-17,100.39310455322266
2017-08-18,100.37522888183594
2017-08-21,100.28598022460938
2017-08-22,100.28598022460938
2017-08-23,100.24137115478516
2017-08-24,99.98246765136719
2017-08-25,100.17887115478516
2017-08-28,100.48235321044922
2017-08-29,100.25025177001953
2017-08-30,100.33061981201172
2017-08-31,100.83049011230469
2017-09-01,100.77691650390625
2017-09-05,100.34846496582031
2017-09-06,100.11637878417969
2017-09-07,100.56269836425781
