Date,KIM
2014-04-07,12.781936645507812
2014-04-08,12.863424301147461
2014-04-09,12.904165267944336
2014-04-10,12.764470100402832
2014-04-11,12.659704208374023
2014-04-14,12.717909812927246
2014-04-15,12.892521858215332
2014-04-16,13.148628234863281
2014-04-17,13.067139625549316
2014-04-21,13.113710403442383
2014-04-22,13.183552742004395
2014-04-23,13.084604263305664
2014-04-24,13.206833839416504
2014-04-25,13.119525909423828
2014-04-28,13.276679039001465
2014-04-29,13.299960136413574
2014-04-30,13.340706825256348
2014-05-01,13.393094062805176
2014-05-02,13.369815826416016
2014-05-05,13.346529960632324
2014-05-06,13.305781364440918
2014-05-07,13.503682136535645
2014-05-08,13.33488655090332
2014-05-09,13.230111122131348
2014-05-12,13.235937118530273
2014-05-13,13.230111122131348
2014-05-14,13.259217262268066
2014-05-15,13.235937118530273
2014-05-16,13.346529960632324
2014-05-19,13.282503128051758
2014-05-20,13.131170272827148
2014-05-21,13.142803192138672
2014-05-22,13.113710403442383
2014-05-23,13.218474388122559
2014-05-27,13.33488655090332
2014-05-28,13.241754531860352
2014-05-29,13.265042304992676
2014-05-30,13.340706825256348
2014-06-02,13.40473461151123
2014-06-03,13.40473461151123
2014-06-04,13.451294898986816
2014-06-05,13.701584815979004
2014-06-06,13.620096206665039
2014-06-09,13.375629425048828
2014-06-10,13.253400802612305
2014-06-11,13.16609001159668
2014-06-12,13.090420722961426
2014-06-13,13.206833839416504
2014-06-16,13.142803192138672
2014-06-17,13.241754531860352
2014-06-18,13.39891242980957
2014-06-19,13.544427871704102
2014-06-20,13.684120178222656
2014-06-23,13.660839080810547
2014-06-24,13.567706108093262
2014-06-25,13.428016662597656
2014-06-26,13.317425727844238
2014-06-27,13.381450653076172
2014-06-30,13.375629425048828
2014-07-01,13.496132850646973
2014-07-02,13.584300994873047
2014-07-03,13.443228721618652
2014-07-07,13.537280082702637
2014-07-08,13.60781478881836
2014-07-09,13.601936340332031
2014-07-10,13.619572639465332
2014-07-11,13.637206077575684
2014-07-14,13.695987701416016
2014-07-15,13.654842376708984
2014-07-16,13.72537899017334
2014-07-17,13.684237480163574
