Date,DUK
2014-02-25,44.0644645690918
2014-02-26,43.97142791748047
2014-02-27,43.6922492980957
2014-02-28,43.97142791748047
2014-03-03,43.45651626586914
2014-03-04,43.49994659423828
2014-03-05,43.493751525878906
2014-03-06,43.444114685058594
2014-03-07,43.46271514892578
2014-03-10,43.189762115478516
2014-03-11,43.09671401977539
2014-03-12,43.64883804321289
2014-03-13,43.77910614013672
2014-03-14,43.85975646972656
2014-03-17,44.107887268066406
2014-03-18,43.57439422607422
2014-03-19,42.625221252441406
2014-03-20,42.91060256958008
2014-03-21,42.854766845703125
2014-03-24,43.003639221191406
2014-03-25,43.3758659362793
2014-03-26,43.11532211303711
2014-03-27,43.686038970947266
2014-03-28,43.698455810546875
2014-03-31,44.18233871459961
2014-04-01,43.841148376464844
2014-04-02,43.586795806884766
2014-04-03,43.70467758178711
2014-04-04,43.72947692871094
2014-04-07,44.13270950317383
2014-04-08,44.98262405395508
2014-04-09,44.55455780029297
2014-04-10,44.41189193725586
2014-04-11,44.56697082519531
2014-04-14,44.70965576171875
2014-04-15,45.1687126159668
2014-04-16,45.42927932739258
2014-04-17,45.01982498168945
2014-04-21,44.951595306396484
2014-04-22,45.156314849853516
2014-04-23,45.04465103149414
2014-04-24,45.32380676269531
2014-04-25,45.906951904296875
2014-04-28,46.40325927734375
2014-04-29,46.23573684692383
2014-04-30,46.2109375
2014-05-01,46.266788482666016
2014-05-02,45.19975280761719
2014-05-05,45.60918045043945
2014-05-06,45.33000946044922
2014-05-07,45.795291900634766
2014-05-08,45.18732833862305
2014-05-09,44.65382385253906
2014-05-12,44.517330169677734
2014-05-13,44.492523193359375
2014-05-14,44.699501037597656
2014-05-15,44.768489837646484
2014-05-16,44.749671936035156
2014-05-19,44.091121673583984
2014-05-20,43.95941162109375
2014-05-21,43.859066009521484
2014-05-22,44.247920989990234
2014-05-23,44.07858657836914
2014-05-27,44.19146728515625
2014-05-28,44.3796501159668
2014-05-29,44.48625564575195
2014-05-30,44.58034133911133
2014-06-02,44.436058044433594
2014-06-03,44.342002868652344
2014-06-04,44.53645324707031
2014-06-05,44.98801040649414
2014-06-06,44.74340057373047
2014-06-09,44.44234085083008
2014-06-10,44.22283935546875
2014-06-11,43.6709098815918
2014-06-12,44.26674270629883
2014-06-13,44.42354202270508
2014-06-16,44.60542297363281
2014-06-17,44.348262786865234
2014-06-18,45.41448974609375
2014-06-19,45.92878723144531
2014-06-20,45.35804748535156
2014-06-23,45.37686538696289
2014-06-24,45.383121490478516
2014-06-25,45.80961608886719
2014-06-26,45.89115524291992
2014-06-27,46.223548889160156
2014-06-30,46.5308723449707
2014-07-01,46.179664611816406
2014-07-02,45.295318603515625
2014-07-03,44.77476119995117
2014-07-07,44.89391326904297
