Date,XOM
2012-04-05,49.55103302001953
2012-04-09,49.00191879272461
2012-04-10,48.0029411315918
2012-04-11,48.312557220458984
2012-04-12,48.83833694458008
2012-04-13,48.45859146118164
2012-04-16,49.077857971191406
2012-04-17,49.919090270996094
2012-04-18,50.0943603515625
2012-04-19,49.81977081298828
2012-04-20,49.831478118896484
2012-04-23,50.059303283691406
2012-04-24,50.4214973449707
2012-04-25,50.7369384765625
2012-04-26,50.28128433227539
2012-04-27,50.287132263183594
2012-04-30,50.439022064208984
2012-05-01,50.84796142578125
2012-05-02,50.357215881347656
2012-05-03,50.035945892333984
2012-05-04,49.405006408691406
2012-05-07,49.35242462158203
2012-05-08,49.08368682861328
2012-05-09,48.66892623901367
2012-05-10,48.72774887084961
2012-05-11,48.88068389892578
2012-05-14,48.30421829223633
2012-05-15,48.110107421875
2012-05-16,48.33363342285156
2012-05-17,48.180702209472656
2012-05-18,47.92189025878906
2012-05-21,48.25716781616211
2012-05-22,48.2042236328125
2012-05-23,48.25716781616211
2012-05-24,48.59244918823242
2012-05-25,48.28069305419922
2012-05-29,48.19247055053711
2012-05-30,46.93369674682617
2012-05-31,46.25136947631836
2012-06-01,45.833717346191406
2012-06-04,45.78077697753906
2012-06-05,45.645503997802734
2012-06-06,47.1630859375
2012-06-07,47.463077545166016
2012-06-08,47.55131912231445
2012-06-11,47.21601867675781
2012-06-12,47.79837417602539
2012-06-13,47.42778015136719
2012-06-14,48.31010437011719
2012-06-15,48.95125961303711
2012-06-18,48.88655090332031
2012-06-19,49.69242477416992
2012-06-20,49.98064422607422
2012-06-21,48.2983512878418
2012-06-22,48.2983512878418
2012-06-25,47.78660202026367
2012-06-26,48.468936920166016
2012-06-27,48.939510345458984
2012-06-28,48.88068389892578
2012-06-29,50.333580017089844
2012-07-02,50.198265075683594
2012-07-03,50.751197814941406
2012-07-05,50.333580017089844
2012-07-06,49.88064193725586
2012-07-09,49.204193115234375
2012-07-10,48.88655090332031
2012-07-11,49.633583068847656
2012-07-12,49.48065948486328
2012-07-13,50.27475357055664
2012-07-16,50.027713775634766
2012-07-17,50.42768859863281
2012-07-18,50.71003723144531
2012-07-19,50.71003723144531
2012-07-20,50.55707931518555
2012-07-23,50.1218147277832
2012-07-24,49.751243591308594
2012-07-25,50.13945770263672
2012-07-26,50.892372131347656
2012-07-27,51.439414978027344
2012-07-30,51.50410842895508
2012-07-31,51.08647155761719
2012-08-01,51.12179183959961
2012-08-02,50.51591491699219
2012-08-03,51.49824523925781
2012-08-06,51.439414978027344
2012-08-07,51.71587371826172
2012-08-08,51.92763900756836
2012-08-09,52.217716217041016
2012-08-10,52.35981750488281
2012-08-13,52.182220458984375
2012-08-14,52.217716217041016
2012-08-15,52.09932327270508
2012-08-16,52.49598693847656
2012-08-17,52.33612823486328
2012-08-20,52.06971740722656
2012-08-21,51.77962112426758
2012-08-22,51.93947219848633
2012-08-23,51.690826416015625
2012-08-24,52.12894821166992
2012-08-27,51.94540786743164
2012-08-28,52.15852355957031
2012-08-29,52.04010772705078
2012-08-30,51.625701904296875
2012-08-31,51.68490219116211
2012-09-04,51.57832336425781
2012-09-05,51.70265579223633
2012-09-06,52.68544006347656
2012-09-07,53.23603820800781
2012-09-10,52.97555923461914
2012-09-11,53.05842208862305
2012-09-12,53.0169792175293
2012-09-13,54.011592864990234
2012-09-14,54.64509201049805
2012-09-17,54.414180755615234
2012-09-18,54.2602653503418
2012-09-19,53.620853424072266
2012-09-20,54.18330001831055
2012-09-21,54.420127868652344
2012-09-24,54.39643859863281
2012-09-25,54.31354904174805
2012-09-26,54.011592864990234
2012-09-27,54.34907150268555
2012-09-28,54.14185333251953
2012-10-01,54.34907150268555
2012-10-02,54.301700592041016
2012-10-03,54.28986740112305
2012-10-04,54.59773254394531
2012-10-05,54.79308319091797
2012-10-08,54.87004852294922
2012-10-09,54.5444450378418
2012-10-10,53.89320755004883
2012-10-11,53.97608947753906
2012-10-12,53.89320755004883
2012-10-15,54.1773567199707
2012-10-16,54.692447662353516
2012-10-17,55.2903938293457
2012-10-18,55.34368896484375
2012-10-19,54.55628204345703
2012-10-22,54.579959869384766
2012-10-23,53.38997268676758
2012-10-24,53.21234893798828
2012-10-25,53.53797149658203
2012-10-26,53.650482177734375
2012-10-31,53.97608947753906
2012-11-01,54.230655670166016
2012-11-02,53.4432258605957
2012-11-05,53.6563835144043
2012-11-06,54.23658752441406
2012-11-07,52.53275680541992
2012-11-08,51.87147521972656
2012-11-09,51.95486068725586
2012-11-12,52.0203857421875
2012-11-13,51.51402282714844
2012-11-14,51.275726318359375
2012-11-15,51.31743621826172
2012-11-16,51.502132415771484
2012-11-19,52.22892761230469
2012-11-20,52.127647399902344
2012-11-21,52.43147659301758
2012-11-23,53.074859619140625
2012-11-26,52.79486083984375
2012-11-27,52.03828811645508
2012-11-28,52.48508834838867
2012-11-29,52.49699783325195
2012-11-30,52.508934020996094
2012-12-03,52.19317626953125
2012-12-04,51.94295883178711
2012-12-05,52.26466369628906
2012-12-06,52.425514221191406
2012-12-07,52.782981872558594
2012-12-10,52.669761657714844
2012-12-11,53.01530075073242
2012-12-12,53.28932571411133
2012-12-13,52.77104568481445
2012-12-14,52.473182678222656
2012-12-17,52.94381332397461
2012-12-18,53.35487365722656
2012-12-19,52.68763732910156
2012-12-20,52.95574188232422
2012-12-21,51.966796875
2012-12-24,51.7821159362793
2012-12-26,51.87147521972656
2012-12-27,51.7463493347168
2012-12-28,50.6978645324707
2012-12-31,51.561710357666016
2013-01-02,52.848487854003906
2013-01-03,52.753170013427734
2013-01-04,52.99745178222656
2013-01-07,52.383811950683594
2013-01-08,52.71147155761719
2013-01-09,52.508934020996094
2013-01-10,53.08082962036133
2013-01-11,53.384674072265625
2013-01-14,53.3668098449707
2013-01-15,53.33699035644531
2013-01-16,53.30126190185547
2013-01-17,53.736141204833984
2013-01-18,54.093624114990234
2013-01-22,54.165096282958984
2013-01-23,54.03402328491211
2013-01-24,54.42124557495117
2013-01-25,54.647647857666016
2013-01-28,54.27827453613281
2013-01-29,54.665531158447266
2013-01-30,54.01615524291992
2013-01-31,53.599151611328125
2013-02-01,53.64084243774414
2013-02-04,53.110618591308594
2013-02-05,53.46210479736328
2013-02-06,53.49190902709961
2013-02-07,52.91033935546875
2013-02-08,53.12617111206055
2013-02-11,52.928321838378906
2013-02-12,53.03624725341797
2013-02-13,53.162139892578125
2013-02-14,53.072208404541016
2013-02-15,52.976287841796875
2013-02-19,53.551856994628906
2013-02-20,53.342018127441406
2013-02-21,53.11417770385742
2013-02-22,53.479915618896484
2013-02-25,52.580570220947266
2013-02-26,53.06621551513672
2013-02-27,53.67774200439453
2013-02-28,53.68974304199219
2013-03-01,53.61780548095703
2013-03-04,53.330013275146484
2013-03-05,53.72573471069336
2013-03-06,53.695743560791016
2013-03-07,53.18611526489258
2013-03-08,53.342018127441406
2013-03-11,53.45591735839844
2013-03-12,53.45591735839844
2013-03-13,53.5158805847168
2013-03-14,53.85762023925781
2013-03-15,53.58182907104492
2013-03-18,53.22211456298828
2013-03-19,53.10818099975586
2013-03-20,53.13814926147461
2013-03-21,52.86238479614258
2013-03-22,53.53386688232422
2013-03-25,53.371986389160156
2013-03-26,54.037479400634766
2013-03-27,54.30727767944336
2013-03-28,54.02547836303711
2013-04-01,54.42121124267578
2013-04-02,54.30727767944336
2013-04-03,53.917572021484375
2013-04-04,53.821651458740234
2013-04-05,53.36599349975586
2013-04-08,53.12019729614258
2013-04-09,53.22211456298828
2013-04-10,53.16814422607422
2013-04-11,53.491905212402344
2013-04-12,53.354000091552734
2013-04-15,51.85511779785156
2013-04-16,51.92707824707031
2013-04-17,51.60930633544922
2013-04-18,51.933067321777344
2013-04-19,52.43067932128906
2013-04-22,52.81440353393555
2013-04-23,53.539886474609375
2013-04-24,53.61780548095703
2013-04-25,52.80241775512695
2013-04-26,52.76044464111328
2013-04-29,52.88636779785156
2013-04-30,53.354000091552734
2013-05-01,52.4666633605957
2013-05-02,53.13814926147461
2013-05-03,53.97153091430664
2013-05-06,54.30727767944336
2013-05-07,54.64902877807617
2013-05-08,54.97878646850586
2013-05-09,54.95463943481445
2013-05-10,54.41731643676758
2013-05-13,54.393192291259766
2013-05-14,55.002925872802734
2013-05-15,55.08141326904297
2013-05-16,54.75541305541992
2013-05-17,55.39533233642578
2013-05-20,55.8541259765625
2013-05-21,56.0231819152832
2013-05-22,55.6549072265625
2013-05-23,55.413448333740234
2013-05-24,55.2564811706543
2013-05-28,55.769630432128906
2013-05-29,55.588523864746094
2013-05-30,55.594547271728516
2013-05-31,54.616573333740234
2013-06-03,55.214237213134766
2013-06-04,54.809730529785156
2013-06-05,54.12152862548828
2013-06-06,54.471683502197266
2013-06-07,55.208194732666016
2013-06-10,55.008975982666016
2013-06-11,54.61053466796875
2013-06-12,54.17585754394531
2013-06-13,55.13573455810547
2013-06-14,54.68295669555664
2013-06-17,55.24439239501953
2013-06-18,55.497955322265625
2013-06-19,54.93653869628906
2013-06-20,53.759300231933594
2013-06-21,54.01891326904297
2013-06-24,53.41519546508789
2013-06-25,53.79553985595703
2013-06-26,54.212093353271484
2013-06-27,54.35696792602539
2013-06-28,54.54411315917969
2013-07-01,54.51393127441406
2013-07-02,54.719181060791016
2013-07-03,54.74937057495117
2013-07-05,55.28062057495117
2013-07-08,55.69113540649414
2013-07-09,56.34917449951172
2013-07-10,56.0352668762207
2013-07-11,56.306915283203125
2013-07-12,56.385406494140625
2013-07-15,56.29485321044922
2013-07-16,56.325042724609375
2013-07-17,56.421607971191406
2013-07-18,56.97702407836914
2013-07-19,57.45395278930664
2013-07-22,57.248695373535156
2013-07-23,57.472042083740234
2013-07-24,57.34526824951172
2013-07-25,57.33320617675781
2013-07-26,57.22453308105469
2013-07-29,56.7657356262207
2013-07-30,56.6329345703125
2013-07-31,56.596683502197266
2013-08-01,55.98093795776367
2013-08-02,55.51003646850586
2013-08-05,55.29270553588867
2013-08-06,55.220252990722656
2013-08-07,55.141761779785156
2013-08-08,55.40740203857422
2013-08-09,55.1460075378418
2013-08-12,54.64150619506836
2013-08-13,54.34364700317383
2013-08-14,54.07008361816406
2013-08-15,53.589874267578125
2013-08-16,53.43791961669922
2013-08-19,52.83610916137695
2013-08-20,52.78142166137695
2013-08-21,52.53218078613281
2013-08-22,52.872581481933594
2013-08-23,53.20085144042969
2013-08-26,52.93946075439453
2013-08-27,52.775325775146484
2013-08-28,54.003231048583984
2013-08-29,53.04887771606445
2013-08-30,52.98202133178711
2013-09-03,52.97591781616211
