Date,TECH
2012-02-08,14.985297203063965
2012-02-09,15.042978286743164
2012-02-10,15.020785331726074
2012-02-13,15.21601390838623
2012-02-14,15.282562255859375
2012-02-15,15.384608268737793
2012-02-16,15.613106727600098
2012-02-17,15.797236442565918
2012-02-21,15.584264755249023
2012-02-22,15.67300033569336
2012-02-23,15.752862930297852
2012-02-24,15.834944725036621
2012-02-27,15.879317283630371
2012-02-28,15.97026538848877
2012-02-29,15.881525039672852
2012-03-01,15.850471496582031
2012-03-02,15.692965507507324
2012-03-05,15.588706970214844
2012-03-06,15.338025093078613
2012-03-07,15.380172729492188
2012-03-08,15.526586532592773
2012-03-09,15.657470703125
2012-03-12,15.511059761047363
2012-03-13,15.67522144317627
2012-03-14,15.528800964355469
2012-03-15,15.539894104003906
2012-03-16,15.559858322143555
2012-03-19,15.546551704406738
2012-03-20,15.32692813873291
2012-03-21,15.227105140686035
2012-03-22,15.222668647766113
2012-03-23,15.136151313781738
2012-03-26,15.557640075683594
2012-03-27,15.608670234680176
2012-03-28,15.593140602111816
2012-03-29,15.499967575073242
2012-03-30,15.550985336303711
2012-04-02,15.624195098876953
2012-04-03,15.670778274536133
2012-04-04,15.360211372375488
2012-04-05,15.286995887756348
2012-04-09,15.06737232208252
2012-04-10,14.774543762207031
2012-04-11,14.8499755859375
2012-04-12,14.98085880279541
2012-04-13,14.656974792480469
2012-04-16,14.621475219726562
2012-04-17,14.825570106506348
2012-04-18,14.661410331726074
2012-04-19,14.663625717163086
2012-04-20,14.668065071105957
2012-04-23,14.503898620605469
2012-04-24,14.461756706237793
2012-04-25,14.816702842712402
2012-04-26,14.918745040893555
2012-04-27,15.062938690185547
2012-04-30,14.8499755859375
2012-05-01,15.045194625854492
2012-05-02,15.129493713378906
2012-05-03,15.189388275146484
2012-05-04,15.118399620056152
2012-05-07,15.309181213378906
2012-05-08,15.39348316192627
2012-05-09,15.32888412475586
2012-05-10,15.444716453552246
2012-05-11,15.404617309570312
2012-05-14,15.377884864807129
2012-05-15,15.34002685546875
2012-05-16,15.333341598510742
2012-05-17,14.932411193847656
2012-05-18,14.73194694519043
2012-05-21,14.992551803588867
2012-05-22,15.326654434204102
2012-05-23,15.344478607177734
2012-05-24,15.426892280578613
2012-05-25,15.38902759552002
2012-05-29,15.531583786010742
2012-05-30,15.22197437286377
2012-05-31,15.115063667297363
2012-06-01,14.803226470947266
2012-06-04,14.680716514587402
2012-06-05,14.807682037353516
2012-06-06,14.834405899047852
2012-06-07,14.751996040344238
2012-06-08,14.776494026184082
2012-06-11,14.57380199432373
2012-06-12,14.691859245300293
2012-06-13,14.662903785705566
2012-06-14,14.959142684936523
2012-06-15,15.130648612976074
2012-06-18,15.264297485351562
2012-06-19,15.567216873168945
2012-06-20,15.725362777709961
2012-06-21,15.718682289123535
2012-06-22,16.052793502807617
2012-06-25,15.832279205322266
2012-06-26,15.881293296813965
2012-06-27,16.233205795288086
2012-06-28,16.30893898010254
2012-06-29,16.527219772338867
2012-07-02,16.93260383605957
2012-07-03,16.70541763305664
2012-07-05,16.680919647216797
2012-07-06,16.458171844482422
2012-07-09,16.5183162689209
2012-07-10,16.342355728149414
2012-07-11,16.43813133239746
2012-07-12,16.60295867919922
2012-07-13,16.558408737182617
2012-07-16,16.647502899169922
2012-07-17,16.50049591064453
2012-07-18,16.57845115661621
2012-07-19,16.527219772338867
2012-07-20,16.284439086914062
2012-07-23,16.1752986907959
2012-07-24,15.950331687927246
2012-07-25,16.21761131286621
2012-07-26,16.598491668701172
2012-07-27,16.493818283081055
2012-07-30,16.20425033569336
2012-07-31,15.38680362701416
2012-08-01,15.578359603881836
2012-08-02,15.34002685546875
2012-08-03,15.326654434204102
2012-08-06,15.311068534851074
2012-08-07,15.273205757141113
2012-08-08,15.329118728637695
2012-08-09,15.313461303710938
2012-08-10,15.338061332702637
2012-08-13,15.235180854797363
2012-08-14,15.09875202178955
2012-08-15,15.040606498718262
2012-08-16,14.984688758850098
2012-08-17,14.975741386413574
2012-08-20,15.056256294250488
2012-08-21,15.183740615844727
2012-08-22,15.192684173583984
2012-08-23,15.10546588897705
2012-08-24,15.114410400390625
2012-08-27,14.982450485229492
2012-08-28,15.040606498718262
2012-08-29,15.183740615844727
2012-08-30,15.26649284362793
2012-08-31,15.33582878112793
2012-09-04,15.92627239227295
2012-09-05,15.894957542419434
2012-09-06,16.04033851623535
2012-09-07,16.042566299438477
2012-09-10,15.94416332244873
2012-09-11,15.861408233642578
2012-09-12,16.006786346435547
2012-09-13,16.100717544555664
2012-09-14,16.210308074951172
2012-09-17,16.03585433959961
2012-09-18,16.187938690185547
2012-09-19,16.167808532714844
2012-09-20,16.234901428222656
2012-09-21,16.13650131225586
2012-09-24,16.21477699279785
2012-09-25,16.248323440551758
2012-09-26,16.178998947143555
2012-09-27,16.163339614868164
2012-09-28,16.08953285217285
2012-10-01,16.203594207763672
2012-10-02,16.411592483520508
2012-10-03,16.14544105529785
2012-10-04,16.32213020324707
2012-10-05,16.391468048095703
2012-10-08,16.342260360717773
2012-10-09,15.796547889709473
2012-10-10,15.505805015563965
2012-10-11,15.411867141723633
2012-10-12,15.429762840270996
2012-10-15,15.461071014404297
2012-10-16,15.537113189697266
2012-10-17,15.763002395629883
