Date,NTAP
2020-08-24,37.24544906616211
2020-08-25,36.778785705566406
2020-08-26,37.166202545166016
2020-08-27,38.66306686401367
2020-08-28,40.27439880371094
2020-08-31,41.727237701416016
2020-09-01,41.10207748413086
2020-09-02,42.39643096923828
2020-09-03,40.97880172729492
2020-09-04,40.85553741455078
2020-09-08,39.798919677734375
2020-09-09,41.00521469116211
2020-09-10,39.0681037902832
2020-09-11,38.821556091308594
2020-09-14,39.95741653442383
2020-09-15,39.95741653442383
2020-09-16,39.71967315673828
2020-09-17,38.020301818847656
2020-09-18,37.51841354370117
2020-09-21,36.444183349609375
2020-09-22,36.87563705444336
2020-09-23,36.268089294433594
2020-09-24,36.53224563598633
2020-09-25,36.946075439453125
2020-09-28,38.390106201171875
2020-09-29,38.733516693115234
2020-09-30,38.6014289855957
2020-10-01,37.76495361328125
2020-10-02,37.65048599243164
2020-10-05,38.169979095458984
2020-10-06,38.17878723144531
2020-10-07,39.26181411743164
2020-10-08,41.175506591796875
2020-10-09,40.828365325927734
2020-10-12,41.522647857666016
2020-10-13,41.72735595703125
2020-10-14,41.540435791015625
2020-10-15,41.878662109375
2020-10-16,41.96768569946289
2020-10-19,42.7242546081543
2020-10-20,42.05669021606445
2020-10-21,41.65614700317383
2020-10-22,41.567138671875
2020-10-23,41.73625946044922
2020-10-26,39.99168395996094
2020-10-27,39.20840072631836
2020-10-28,37.641849517822266
2020-10-29,39.261817932128906
2020-10-30,39.06599426269531
2020-11-02,40.00058364868164
2020-11-03,41.20219802856445
2020-11-04,40.20530700683594
2020-11-05,41.5760383605957
2020-11-06,41.84306716918945
2020-11-09,44.192909240722656
2020-11-10,44.51334762573242
2020-11-11,43.854671478271484
2020-11-12,42.261409759521484
2020-11-13,44.35312271118164
2020-11-16,45.91078186035156
2020-11-17,45.75056457519531
2020-11-18,45.87517547607422
2020-11-19,46.266815185546875
2020-11-20,46.18670654296875
2020-11-23,47.67316436767578
2020-11-24,49.27531051635742
2020-11-25,47.637550354003906
2020-11-27,47.406131744384766
2020-11-30,47.45064163208008
2020-12-01,48.20719909667969
2020-12-02,52.71996307373047
2020-12-03,52.0612907409668
2020-12-04,53.39642333984375
2020-12-07,53.73466491699219
2020-12-08,53.89487838745117
2020-12-09,54.09960174560547
2020-12-10,54.40222930908203
2020-12-11,55.0252799987793
2020-12-14,54.89177322387695
2020-12-15,55.764060974121094
2020-12-16,57.02798843383789
2020-12-17,57.07249450683594
2020-12-18,57.695556640625
2020-12-21,57.44633102416992
2020-12-22,58.906070709228516
2020-12-23,58.89717102050781
2020-12-24,58.56785202026367
2020-12-28,58.656837463378906
2020-12-29,57.9002799987793
2020-12-30,58.14949417114258
2020-12-31,58.95947265625
2021-01-04,57.73115921020508
2021-01-05,58.007083892822266
2021-01-06,58.060489654541016
2021-01-07,58.4998664855957
2021-01-08,58.25775909423828
2021-01-11,58.48193359375
2021-01-12,59.324825286865234
2021-01-13,58.46399688720703
2021-01-14,59.03787612915039
2021-01-15,57.97978591918945
2021-01-19,57.63904571533203
2021-01-20,57.84528350830078
2021-01-21,58.25775909423828
2021-01-22,58.0694580078125
2021-01-25,58.86750030517578
2021-01-26,58.912330627441406
2021-01-27,61.77277374267578
2021-01-28,60.436702728271484
2021-01-29,59.57588195800781
2021-02-01,59.253082275390625
2021-02-02,58.35638427734375
2021-02-03,59.773162841796875
2021-02-04,60.006290435791016
2021-02-05,60.41876983642578
2021-02-08,62.525978088378906
2021-02-09,62.651527404785156
2021-02-10,61.64723205566406
2021-02-11,62.01487731933594
2021-02-12,62.642555236816406
2021-02-16,61.73689651489258
2021-02-17,61.1899299621582
2021-02-18,61.0374870300293
2021-02-19,63.9786262512207
2021-02-22,63.727535247802734
2021-02-23,62.16731643676758
2021-02-24,64.17589569091797
2021-02-25,54.886207580566406
2021-02-26,56.132606506347656
2021-03-01,58.49089813232422
2021-03-02,57.13689422607422
2021-03-03,57.2086296081543
2021-03-04,54.769657135009766
2021-03-05,54.99381637573242
2021-03-08,56.123634338378906
2021-03-09,57.9349479675293
2021-03-10,59.773162841796875
2021-03-11,60.956783294677734
2021-03-12,60.58018112182617
2021-03-15,61.69207000732422
2021-03-16,61.961063385009766
2021-03-17,63.80825424194336
2021-03-18,63.04605484008789
2021-03-19,62.91156768798828
2021-03-22,63.2523078918457
2021-03-23,61.360294342041016
2021-03-24,61.53963088989258
2021-03-25,63.010196685791016
2021-03-26,67.02735137939453
2021-03-29,64.92015075683594
2021-03-30,64.75872039794922
2021-03-31,65.1622543334961
2021-04-01,66.04100799560547
2021-04-05,66.65074920654297
2021-04-06,65.8258056640625
2021-04-07,66.0589370727539
2021-04-08,66.5011978149414
2021-04-09,66.68170166015625
2021-04-12,66.97050476074219
2021-04-13,67.22325134277344
2021-04-14,69.00131225585938
2021-04-15,69.2179183959961
2021-04-16,70.1385498046875
2021-04-19,69.77750396728516
2021-04-20,67.86408233642578
2021-04-21,68.51393127441406
2021-04-22,68.14386749267578
2021-04-23,69.44356536865234
2021-04-26,69.63311767578125
2021-04-27,69.19987487792969
2021-04-28,69.1366958618164
2021-04-29,69.3803939819336
2021-04-30,67.41280364990234
2021-05-03,67.0698013305664
2021-05-04,68.03555297851562
2021-05-05,69.10961151123047
2021-05-06,70.28295135498047
2021-05-07,71.77218627929688
2021-05-10,71.1764907836914
2021-05-11,69.26305389404297
2021-05-12,67.09687042236328
2021-05-13,69.14570617675781
2021-05-14,70.8515625
2021-05-17,70.79742431640625
2021-05-18,69.75045013427734
2021-05-19,70.1385498046875
2021-05-20,69.93999481201172
2021-05-21,70.64398193359375
2021-05-24,71.29380798339844
2021-05-25,70.58983612060547
2021-05-26,71.69998931884766
2021-05-27,71.28479766845703
2021-05-28,69.8316879272461
2021-06-01,69.2359619140625
2021-06-02,69.55187225341797
2021-06-03,71.01402282714844
2021-06-04,72.87332916259766
2021-06-07,73.13507080078125
2021-06-08,73.87517547607422
2021-06-09,74.01957702636719
2021-06-10,75.48173522949219
2021-06-11,75.24707794189453
2021-06-14,74.90409088134766
2021-06-15,75.38245391845703
2021-06-16,74.67845153808594
2021-06-17,73.53219604492188
2021-06-18,70.54469299316406
2021-06-21,71.69096374511719
2021-06-22,72.88233947753906
2021-06-23,72.74696350097656
2021-06-24,73.09895324707031
2021-06-25,74.40768432617188
2021-06-28,74.42574310302734
2021-06-29,74.94020080566406
2021-06-30,73.84809875488281
2021-07-01,73.97445678710938
2021-07-02,74.90409088134766
2021-07-06,73.90223693847656
2021-07-07,74.47990417480469
2021-07-08,74.10758209228516
2021-07-09,74.97932434082031
2021-07-12,74.67058563232422
2021-07-13,72.80903625488281
2021-07-14,72.50028228759766
2021-07-15,71.89188385009766
2021-07-16,70.25738525390625
2021-07-19,70.19380950927734
2021-07-20,71.04739379882812
2021-07-21,71.10186767578125
2021-07-22,70.0394287109375
2021-07-23,70.57518768310547
2021-07-26,71.32888793945312
2021-07-27,70.79312896728516
2021-07-28,71.02014923095703
2021-07-29,71.7466049194336
2021-07-30,72.27327728271484
2021-08-02,72.76363372802734
2021-08-03,74.21656036376953
2021-08-04,73.88965606689453
2021-08-05,73.98954010009766
2021-08-06,74.61609649658203
2021-08-09,74.6887435913086
2021-08-10,74.9884262084961
2021-08-11,75.09738159179688
2021-08-12,75.42428588867188
2021-08-13,74.71598815917969
2021-08-16,74.2801284790039
2021-08-17,73.10870361328125
2021-08-18,72.34593200683594
2021-08-19,71.97362518310547
2021-08-20,73.2540054321289
2021-08-23,73.29940032958984
2021-08-24,73.35388946533203
2021-08-25,74.70692443847656
2021-08-26,78.230224609375
2021-08-27,79.05657196044922
2021-08-30,80.24613952636719
2021-08-31,80.75464630126953
2021-09-01,81.10880279541016
2021-09-02,81.499267578125
2021-09-03,82.95217895507812
2021-09-07,81.72628784179688
2021-09-08,81.2904052734375
2021-09-09,83.62415313720703
2021-09-10,83.83300018310547
2021-09-13,83.3154067993164
2021-09-14,83.71497344970703
2021-09-15,84.72293853759766
2021-09-16,84.41415405273438
2021-09-17,81.73536682128906
2021-09-20,80.79096984863281
2021-09-21,79.99186706542969
2021-09-22,81.70813751220703
2021-09-23,84.25072479248047
2021-09-24,85.03166198730469
2021-09-27,85.23145294189453
2021-09-28,83.36988067626953
2021-09-29,82.02594757080078
2021-09-30,81.50835418701172
2021-10-01,82.25296020507812
2021-10-04,81.30858612060547
2021-10-05,81.99871826171875
2021-10-06,81.87158966064453
2021-10-07,83.2321548461914
2021-10-08,83.56086730957031
2021-10-11,83.72525787353516
2021-10-12,82.40120697021484
2021-10-13,82.41032409667969
2021-10-14,84.32791137695312
2021-10-15,86.21808624267578
2021-10-18,82.49250030517578
2021-10-19,82.92167663574219
2021-10-20,82.82123565673828
2021-10-21,84.68404388427734
2021-10-22,84.9305648803711
2021-10-25,85.01275634765625
2021-10-26,82.78471374511719
2021-10-27,80.70277404785156
2021-10-28,81.91722869873047
2021-10-29,81.5428466796875
2021-11-01,82.29161834716797
2021-11-02,82.4194564819336
2021-11-03,82.18204498291016
2021-11-04,82.82123565673828
2021-11-05,83.14083862304688
2021-11-08,83.9078598022461
2021-11-09,83.82568359375
2021-11-10,83.47869873046875
2021-11-11,83.94439697265625
2021-11-12,81.99028015136719
2021-11-15,81.14107513427734
2021-11-16,81.03150177001953
2021-11-17,80.31924438476562
2021-11-18,79.7348403930664
2021-11-19,78.52951049804688
2021-11-22,78.70301818847656
2021-11-23,79.22349548339844
2021-11-24,81.98114776611328
2021-11-26,80.6479721069336
2021-11-29,83.57002258300781
2021-11-30,81.15933227539062
2021-12-01,81.68894958496094
2021-12-02,82.34642028808594
2021-12-03,82.22770690917969
2021-12-06,80.53840637207031
2021-12-07,82.79383850097656
2021-12-08,82.00855255126953
2021-12-09,81.55196380615234
2021-12-10,81.56111145019531
2021-12-13,79.61615753173828
2021-12-14,79.29653930664062
2021-12-15,80.99495697021484
2021-12-16,80.49274444580078
2021-12-17,80.41057586669922
2021-12-20,79.92660522460938
2021-12-21,82.09072875976562
2021-12-22,82.09072875976562
2021-12-23,82.75731658935547
2021-12-27,85.23189544677734
2021-12-28,85.15885925292969
2021-12-29,85.08580017089844
2021-12-30,83.72525787353516
2021-12-31,83.99919128417969
2022-01-03,84.36444091796875
2022-01-04,86.0171890258789
2022-01-05,84.60184478759766
2022-01-06,85.60255432128906
2022-01-07,84.68446350097656
2022-01-10,85.56584930419922
2022-01-11,87.23676300048828
2022-01-12,86.94295501708984
2022-01-13,87.65909576416016
2022-01-14,87.59480285644531
2022-01-18,85.67601776123047
2022-01-19,82.08628845214844
2022-01-20,80.60816192626953
2022-01-21,77.37649536132812
2022-01-24,79.43299865722656
2022-01-25,78.69854736328125
2022-01-26,77.7070083618164
2022-01-27,76.9633560180664
2022-01-28,79.29529571533203
2022-01-31,79.42382049560547
2022-02-01,79.88285064697266
2022-02-02,81.39771270751953
2022-02-03,80.75506591796875
2022-02-04,80.45209503173828
2022-02-07,80.17667388916016
2022-02-08,81.81085968017578
2022-02-09,84.18871307373047
2022-02-10,82.67386627197266
2022-02-11,81.78333282470703
2022-02-14,80.59899139404297
2022-02-15,83.05945587158203
2022-02-16,84.05099487304688
2022-02-17,83.61030578613281
2022-02-18,83.4542465209961
2022-02-22,79.06576538085938
2022-02-23,77.20206451416016
2022-02-24,72.79523468017578
2022-02-25,73.57559204101562
2022-02-28,71.95977020263672
2022-03-01,70.99578094482422
2022-03-02,74.45697021484375
2022-03-03,74.14482879638672
2022-03-04,73.76840209960938
2022-03-07,72.18011474609375
2022-03-08,72.4555435180664
2022-03-09,74.1631851196289
2022-03-10,75.85246276855469
2022-03-11,77.21123504638672
2022-03-14,73.80513763427734
2022-03-15,75.37506103515625
2022-03-16,77.90898132324219
2022-03-17,79.33201599121094
2022-03-18,82.34335327148438
2022-03-21,81.25082397460938
2022-03-22,80.43374633789062
2022-03-23,80.07567596435547
2022-03-24,79.23104858398438
2022-03-25,78.67100524902344
2022-03-28,79.08414459228516
2022-03-29,80.9111328125
2022-03-30,79.47892761230469
2022-03-31,76.20135498046875
2022-04-01,75.46688079833984
2022-04-04,76.79810333251953
2022-04-05,74.50286865234375
2022-04-06,73.27262878417969
2022-04-07,72.81069946289062
2022-04-08,72.15473937988281
2022-04-11,71.24934387207031
2022-04-12,70.57492065429688
2022-04-13,71.39717864990234
2022-04-14,69.75267791748047
2022-04-18,70.35320281982422
2022-04-19,71.2401123046875
2022-04-20,72.7552719116211
2022-04-21,72.04388427734375
2022-04-22,70.22384643554688
2022-04-25,71.50804138183594
2022-04-26,69.76190948486328
2022-04-27,68.88423156738281
2022-04-28,69.29074096679688
2022-04-29,67.67395782470703
2022-05-02,68.36685943603516
2022-05-03,68.42228698730469
2022-05-04,70.86132049560547
2022-05-05,67.54460144042969
2022-05-06,67.4337387084961
2022-05-09,65.89086151123047
2022-05-10,67.4614486694336
2022-05-11,64.4311294555664
2022-05-12,64.3757095336914
2022-05-13,65.78924560546875
2022-05-16,66.0571517944336
2022-05-17,68.27446746826172
2022-05-18,65.34577178955078
2022-05-19,63.06380081176758
2022-05-20,61.56711196899414
