Date,STLD
2022-12-02,105.12804412841797
2022-12-05,102.43144226074219
2022-12-06,103.89970397949219
2022-12-07,103.25672912597656
2022-12-08,105.59825134277344
2022-12-09,104.03404998779297
2022-12-12,105.32955169677734
2022-12-13,105.92452239990234
2022-12-14,104.2739486694336
2022-12-15,97.8060073852539
2022-12-16,96.94232940673828
2022-12-19,97.44134521484375
2022-12-20,99.03435516357422
2022-12-21,100.5889663696289
2022-12-22,98.6984634399414
2022-12-23,98.4489517211914
2022-12-27,98.7464599609375
2022-12-28,95.85797119140625
2022-12-29,94.76023864746094
2022-12-30,94.07656860351562
2023-01-03,91.64039611816406
2023-01-04,95.04910278320312
2023-01-05,95.12615203857422
2023-01-06,98.88150024414062
2023-01-09,97.62008666992188
2023-01-10,102.89685821533203
2023-01-11,105.92040252685547
2023-01-12,106.27667999267578
2023-01-13,107.38401794433594
2023-01-17,106.10335540771484
2023-01-18,104.20640563964844
2023-01-19,103.34941101074219
2023-01-20,104.01382446289062
2023-01-23,103.69607543945312
2023-01-24,104.02345275878906
2023-01-25,106.31519317626953
2023-01-26,116.93610382080078
2023-01-27,114.51919555664062
2023-01-30,114.67325592041016
2023-01-31,116.16577911376953
2023-02-01,120.67221069335938
2023-02-02,121.18255615234375
2023-02-03,123.42613983154297
2023-02-06,118.9293441772461
2023-02-07,118.63082885742188
2023-02-08,119.43004608154297
2023-02-09,116.84944915771484
2023-02-10,117.78348541259766
2023-02-13,119.16043090820312
2023-02-14,121.80843353271484
2023-02-15,121.01885986328125
2023-02-16,121.50032806396484
2023-02-17,120.33519744873047
2023-02-21,117.26348876953125
2023-02-22,115.97319793701172
2023-02-23,114.59624481201172
2023-02-24,114.10514831542969
2023-02-27,116.8398208618164
2023-02-28,121.43290710449219
2023-03-01,124.33128356933594
2023-03-02,127.96144104003906
2023-03-03,131.01390075683594
2023-03-06,127.08519744873047
2023-03-07,126.13192749023438
2023-03-08,127.69184875488281
2023-03-09,123.4357681274414
2023-03-10,115.89617919921875
2023-03-13,112.7378158569336
2023-03-14,111.97711181640625
2023-03-15,97.97634887695312
2023-03-16,102.32872009277344
2023-03-17,100.05625915527344
2023-03-20,103.67679595947266
2023-03-21,106.93144989013672
2023-03-22,103.29163360595703
2023-03-23,103.51311492919922
2023-03-24,104.3700942993164
