Date,BLK
2012-08-03,123.97216033935547
2012-08-06,123.77171325683594
2012-08-07,124.55911254882812
2012-08-08,124.3156967163086
2012-08-09,125.11747741699219
2012-08-10,124.84547424316406
2012-08-13,125.23196411132812
2012-08-14,123.836181640625
2012-08-15,126.00501251220703
2012-08-16,126.85686492919922
2012-08-17,127.980712890625
2012-08-20,127.68010711669922
2012-08-21,127.79460906982422
2012-08-22,127.44386291503906
2012-08-23,126.91410064697266
2012-08-24,127.6085433959961
2012-08-27,126.69945526123047
2012-08-28,127.644287109375
2012-08-29,126.80674743652344
2012-08-30,127.06669616699219
2012-08-31,127.3265609741211
2012-09-04,127.73086547851562
2012-09-05,127.0594711303711
2012-09-06,130.0771026611328
2012-09-07,131.40548706054688
2012-09-10,128.3805694580078
2012-09-11,127.57923126220703
2012-09-12,127.55758666992188
2012-09-13,131.31158447265625
2012-09-14,132.1129608154297
2012-09-17,131.91082763671875
2012-09-18,131.9252166748047
2012-09-19,131.6292724609375
2012-09-20,132.1129608154297
2012-09-21,132.1129608154297
2012-09-24,130.69798278808594
2012-09-25,128.4383087158203
2012-09-26,127.5359115600586
2012-09-27,129.17469787597656
2012-09-28,128.71983337402344
2012-10-01,129.8460693359375
2012-10-02,127.90410614013672
2012-10-03,131.08058166503906
2012-10-04,132.84927368164062
2012-10-05,135.28221130371094
2012-10-08,136.2207489013672
2012-10-09,136.43728637695312
2012-10-10,135.2605438232422
2012-10-11,134.12710571289062
2012-10-12,133.05870056152344
2012-10-15,133.82391357421875
2012-10-16,137.14483642578125
2012-10-17,136.5384063720703
2012-10-18,137.1664276123047
2012-10-19,136.40113830566406
2012-10-22,136.63946533203125
2012-10-23,135.62875366210938
2012-10-24,134.99342346191406
2012-10-25,135.0872802734375
2012-10-26,134.99342346191406
2012-10-31,136.93545532226562
2012-11-01,137.21697998046875
2012-11-02,136.81993103027344
2012-11-05,136.8054962158203
2012-11-06,138.19158935546875
2012-11-07,137.1664276123047
2012-11-08,135.0728302001953
2012-11-09,134.8779296875
2012-11-12,136.105224609375
2012-11-13,135.968017578125
2012-11-14,134.7118682861328
2012-11-15,134.9718017578125
