Date,FCX
2022-04-07,45.98228454589844
2022-04-08,46.44704055786133
2022-04-11,45.261436462402344
2022-04-12,45.52701187133789
2022-04-13,47.030311584472656
2022-04-14,46.80195999145508
2022-04-18,48.30524826049805
2022-04-19,48.18156051635742
2022-04-20,47.47749328613281
2022-04-21,42.76780700683594
2022-04-22,39.87538528442383
2022-04-25,39.62800598144531
2022-04-26,38.2293701171875
2022-04-27,39.66606140136719
2022-04-28,39.80877685546875
2022-04-29,38.58141326904297
2022-05-02,38.2293701171875
2022-05-03,38.20082092285156
2022-05-04,39.29499816894531
2022-05-05,37.7155876159668
2022-05-06,36.04102325439453
2022-05-09,33.79560470581055
2022-05-10,34.31889724731445
2022-05-11,34.16666793823242
2022-05-12,32.672889709472656
2022-05-13,33.33890151977539
2022-05-16,33.443565368652344
2022-05-17,35.812679290771484
2022-05-18,33.624332427978516
2022-05-19,34.93735122680664
2022-05-20,34.54724884033203
2022-05-23,36.48820877075195
2022-05-24,35.66044616699219
2022-05-25,35.99346160888672
2022-05-26,36.62141799926758
2022-05-27,37.72509765625
2022-05-31,37.182777404785156
2022-06-01,37.7155876159668
2022-06-02,39.69460678100586
2022-06-03,39.323543548583984
2022-06-06,40.70314407348633
2022-06-07,41.28353500366211
2022-06-08,40.15130615234375
2022-06-09,38.552860260009766
2022-06-10,38.25791549682617
2022-06-13,35.36549377441406
2022-06-14,35.032493591308594
2022-06-15,35.10860061645508
2022-06-16,33.177154541015625
2022-06-17,32.17813491821289
2022-06-21,32.3779296875
2022-06-22,29.799501419067383
2022-06-23,28.134456634521484
2022-06-24,29.48552131652832
2022-06-27,29.514066696166992
2022-06-28,29.285717010498047
2022-06-29,28.819501876831055
2022-06-30,27.83950424194336
2022-07-01,27.78242301940918
2022-07-05,25.936603546142578
2022-07-06,26.050777435302734
2022-07-07,27.80144691467285
2022-07-08,26.640676498413086
2022-07-11,25.603593826293945
2022-07-12,25.023204803466797
2022-07-13,25.15641212463379
2022-07-14,24.008153915405273
2022-07-15,24.706676483154297
2022-07-18,26.237689971923828
2022-07-19,27.271114349365234
2022-07-20,27.338098526000977
2022-07-21,27.66343879699707
2022-07-22,26.56302833557129
2022-07-25,27.070175170898438
2022-07-26,26.72569465637207
2022-07-27,28.027053833007812
2022-07-28,28.54376983642578
2022-07-29,30.189603805541992
2022-08-01,28.687305450439453
2022-08-02,28.06532859802246
2022-08-03,27.45292854309082
2022-08-04,27.519906997680664
